Gene_id,UR1,UTI1,UR3,UTI3,UR6,UTI6,UR7,UTI7,UR14,UTI14,UR17,UTI17,UR43,UTI43,UR54,UTI54,UR56,UTI56,UR57,UTI57,UR66,UTI66,UR68,UTI68,UR86,UTI86
17247_dsbD,1225.0,218.0,1864.0,518.0,2251.0,140.0,1993.0,53.0,1918.0,602.0,1342.0,66.0,1752.0,171.0,1175.0,410.0,1229.0,905.0,1222.0,19.0,970.0,6.0,2767.0,37.0,1288.0,267.0
17248_cutA,1268.0,103.0,1671.0,378.0,1731.0,98.0,1893.0,77.0,1853.0,694.0,1120.0,63.0,1560.0,131.0,1151.0,499.0,1007.0,793.0,1438.0,21.0,1088.0,1.0,3095.0,31.0,1204.0,317.0
17249_dcuA,4568.0,102.0,5336.0,528.0,5661.0,111.0,5487.0,39.0,3813.0,490.0,4035.0,78.0,6329.0,354.0,3251.0,449.0,3927.0,831.0,2948.0,23.0,3227.0,13.0,4070.0,44.0,2451.0,448.0
1724_Phage_small_terminase_subunit,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
17250_aspA,6963.0,237.0,10910.0,664.0,9840.0,282.0,10749.0,92.0,8660.0,902.0,10308.0,221.0,4265.0,459.0,8913.0,503.0,4957.0,1266.0,5925.0,21.0,5647.0,11.0,2916.0,85.0,5703.0,679.0
17251_phage_T7_F_exclusion_suppressor_FxsA,1343.0,73.0,1367.0,68.0,978.0,57.0,1169.0,8.0,489.0,68.0,486.0,20.0,313.0,95.0,536.0,70.0,364.0,96.0,277.0,1.0,514.0,1.0,1643.0,13.0,212.0,86.0
17252_yjeH,742.0,176.0,1407.0,208.0,651.0,34.0,1206.0,16.0,884.0,248.0,1062.0,45.0,814.0,94.0,902.0,240.0,656.0,214.0,1066.0,12.0,958.0,9.0,878.0,29.0,1049.0,236.0
17253_groS,24855.0,2434.0,22554.0,6246.0,30291.0,2200.0,19433.0,305.0,22718.0,9581.0,11230.0,820.0,13452.0,4133.0,15375.0,5613.0,12686.0,11134.0,9027.0,137.0,7410.0,34.0,43353.0,319.0,4246.0,5643.0
17254_groL,62698.0,3671.0,45226.0,9076.0,49811.0,3671.0,36294.0,639.0,51472.0,9399.0,21387.0,1222.0,37370.0,6895.0,29312.0,6820.0,26470.0,16252.0,21995.0,190.0,14471.0,59.0,68705.0,521.0,8561.0,6752.0
17255_hypothetical_protein,5684.0,249.0,6015.0,289.0,6307.0,74.0,7337.0,39.0,6607.0,732.0,4629.0,41.0,6208.0,172.0,5310.0,383.0,3513.0,552.0,4885.0,11.0,3705.0,11.0,4485.0,41.0,3610.0,412.0
17256_hypothetical_protein,447.0,29.0,594.0,29.0,794.0,11.0,695.0,5.0,441.0,40.0,666.0,27.0,335.0,29.0,424.0,92.0,367.0,172.0,313.0,7.0,453.0,2.0,279.0,6.0,219.0,79.0
17257_epmB,1278.0,518.0,2706.0,860.0,3009.0,264.0,2992.0,112.0,1861.0,1161.0,1757.0,302.0,1191.0,169.0,1316.0,1050.0,1355.0,2389.0,1407.0,43.0,948.0,8.0,1814.0,120.0,1121.0,668.0
17258_efp,1403.0,996.0,3888.0,2251.0,4103.0,251.0,4226.0,179.0,3568.0,3889.0,2820.0,562.0,3210.0,603.0,4338.0,2103.0,1742.0,3869.0,2090.0,61.0,2177.0,10.0,2151.0,168.0,2264.0,2071.0
17259_entericidin_A,86.0,287.0,119.0,530.0,179.0,80.0,61.0,22.0,51.0,163.0,55.0,76.0,52.0,80.0,181.0,583.0,,,28.0,37.0,56.0,3.0,130.0,29.0,83.0,298.0
1725_Phage_major_capsid_protein-_P2_family,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
17260_entericidin_B_membrane_lipoprotein,296.0,84.0,1176.0,123.0,262.0,23.0,1376.0,11.0,429.0,39.0,1387.0,44.0,843.0,30.0,1109.0,97.0,579.0,208.0,2197.0,13.0,886.0,0.0,94.0,9.0,91.0,23.0
17261_sugE,399.0,26.0,537.0,52.0,4006.0,45.0,1481.0,15.0,405.0,52.0,169.0,11.0,182.0,4.0,228.0,191.0,181.0,132.0,245.0,3.0,252.0,0.0,92.0,8.0,193.0,44.0
17262_blc,410.0,0.0,1602.0,26.0,152.0,3.0,1264.0,4.0,822.0,30.0,653.0,2.0,1173.0,16.0,749.0,11.0,382.0,24.0,1555.0,4.0,723.0,1.0,130.0,0.0,61.0,6.0
17263_ampC,455.0,55.0,843.0,406.0,596.0,24.0,783.0,39.0,633.0,660.0,495.0,48.0,456.0,63.0,356.0,137.0,229.0,288.0,244.0,13.0,244.0,3.0,318.0,10.0,241.0,141.0
17264_frdD,321.0,11.0,244.0,16.0,328.0,8.0,180.0,0.0,112.0,17.0,150.0,5.0,147.0,17.0,143.0,33.0,94.0,79.0,80.0,0.0,107.0,2.0,80.0,1.0,72.0,9.0
17265_frdC,527.0,5.0,534.0,10.0,629.0,3.0,433.0,1.0,281.0,17.0,358.0,6.0,191.0,5.0,159.0,8.0,127.0,10.0,143.0,2.0,155.0,0.0,181.0,3.0,101.0,3.0
17266_frdB,1208.0,7.0,1293.0,29.0,1199.0,15.0,681.0,1.0,401.0,20.0,936.0,10.0,381.0,7.0,407.0,21.0,326.0,65.0,415.0,1.0,393.0,0.0,243.0,5.0,434.0,29.0
17267_frdA,2972.0,43.0,2995.0,99.0,1378.0,32.0,1819.0,10.0,940.0,53.0,3816.0,52.0,1055.0,17.0,1392.0,86.0,961.0,162.0,1556.0,3.0,2000.0,3.0,643.0,10.0,1669.0,66.0
17268_epmA,332.0,408.0,746.0,1500.0,1022.0,238.0,642.0,142.0,435.0,1146.0,365.0,300.0,241.0,195.0,222.0,1013.0,190.0,2752.0,205.0,68.0,268.0,7.0,170.0,229.0,282.0,1155.0
17269_yjeM,124.0,168.0,494.0,568.0,167.0,64.0,440.0,18.0,176.0,481.0,126.0,56.0,187.0,65.0,77.0,277.0,80.0,663.0,68.0,14.0,113.0,4.0,307.0,28.0,130.0,182.0
1726_Phage_major_capsid_protein-_P2_family,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
17270_hypothetical_protein,,,137.0,129.0,,,,,,,,,,,,,,,,,,,,,,
17271_yjeO,,,145.0,64.0,24.0,16.0,,,,,,,40.0,3.0,16.0,47.0,21.0,78.0,,,29.0,1.0,,,,
17272_mscM,956.0,499.0,716.0,589.0,1236.0,187.0,782.0,57.0,1041.0,730.0,860.0,156.0,1009.0,90.0,1035.0,667.0,1077.0,1655.0,792.0,29.0,649.0,10.0,3239.0,45.0,576.0,551.0
17273_psd,3230.0,1468.0,3437.0,1811.0,6281.0,512.0,4971.0,192.0,4082.0,1955.0,4000.0,480.0,3379.0,524.0,2619.0,1921.0,2398.0,5602.0,3102.0,87.0,1938.0,16.0,10612.0,154.0,2149.0,1852.0
17274_rsgA,1462.0,760.0,2796.0,1017.0,3797.0,431.0,3037.0,62.0,2409.0,1135.0,2031.0,238.0,1540.0,241.0,1298.0,947.0,1664.0,2866.0,1847.0,48.0,1672.0,6.0,4511.0,82.0,1940.0,1135.0
17275_orn,779.0,232.0,1405.0,650.0,1076.0,61.0,1527.0,55.0,1576.0,1022.0,625.0,68.0,645.0,74.0,825.0,423.0,564.0,794.0,688.0,17.0,440.0,4.0,841.0,33.0,506.0,294.0
17276_queG,998.0,517.0,1862.0,1161.0,1191.0,164.0,1878.0,99.0,1536.0,2181.0,961.0,143.0,739.0,123.0,693.0,608.0,893.0,1452.0,1146.0,38.0,629.0,5.0,936.0,107.0,705.0,387.0
17277_nnr,,,2838.0,445.0,1765.0,105.0,3646.0,42.0,2564.0,349.0,1884.0,115.0,1831.0,79.0,2012.0,408.0,1538.0,673.0,2399.0,17.0,1148.0,11.0,1068.0,33.0,1039.0,299.0
17278_tsaE,978.0,216.0,2931.0,880.0,2175.0,138.0,3671.0,70.0,3022.0,2186.0,1714.0,131.0,1234.0,150.0,1367.0,526.0,1470.0,1148.0,1784.0,23.0,1073.0,6.0,1695.0,55.0,1081.0,458.0
17279_amiB,1448.0,263.0,1945.0,617.0,2126.0,171.0,2094.0,91.0,2127.0,922.0,1921.0,148.0,1772.0,153.0,1886.0,686.0,1670.0,1477.0,1684.0,20.0,1380.0,5.0,1674.0,71.0,1171.0,422.0
1727_Phage_capsid_scaffolding_protein_-GPO-_serine_peptidase,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
17280_mutL,2733.0,1211.0,3008.0,1600.0,3908.0,561.0,3228.0,142.0,3008.0,1782.0,3239.0,288.0,3066.0,363.0,3203.0,1943.0,2858.0,2850.0,2883.0,62.0,2510.0,15.0,4233.0,117.0,2620.0,1214.0
17281_miaA,21880.0,3759.0,27628.0,6922.0,35121.0,1317.0,33064.0,551.0,27971.0,14498.0,19634.0,1391.0,21034.0,4391.0,31179.0,6806.0,25150.0,14416.0,28925.0,241.0,18866.0,43.0,23873.0,537.0,14467.0,7065.0
17282_hfq,14543.0,1815.0,20230.0,3832.0,25337.0,973.0,21100.0,387.0,16770.0,6331.0,16907.0,1008.0,17981.0,1665.0,21371.0,2800.0,16729.0,7618.0,20143.0,143.0,14488.0,31.0,12774.0,563.0,11362.0,3315.0
17283_hflX,8230.0,2342.0,11969.0,3095.0,17088.0,1319.0,15323.0,397.0,12250.0,5454.0,12406.0,909.0,10148.0,1636.0,13502.0,5079.0,9930.0,8469.0,10965.0,177.0,8019.0,48.0,17317.0,369.0,8517.0,3765.0
17284_hflK_1,6240.0,1621.0,6232.0,1905.0,8478.0,696.0,7728.0,212.0,7859.0,2853.0,8751.0,507.0,8256.0,972.0,8802.0,2442.0,7078.0,5198.0,6946.0,83.0,5945.0,16.0,11320.0,169.0,4869.0,2076.0
17285_hflC,4836.0,2062.0,5646.0,2475.0,8578.0,756.0,7108.0,263.0,6813.0,2876.0,8540.0,565.0,9460.0,1272.0,9023.0,2586.0,11460.0,7705.0,7032.0,89.0,6569.0,13.0,11222.0,173.0,5148.0,2474.0
17286_hypothetical_protein,19.0,79.0,97.0,115.0,127.0,25.0,77.0,19.0,76.0,220.0,88.0,31.0,47.0,29.0,61.0,110.0,61.0,237.0,51.0,7.0,54.0,0.0,70.0,8.0,83.0,109.0
17287_purA,15144.0,4802.0,17329.0,6494.0,17680.0,1393.0,16723.0,552.0,15277.0,9787.0,18229.0,1179.0,15604.0,1561.0,12672.0,6080.0,,,12201.0,274.0,10864.0,36.0,13479.0,497.0,14883.0,6764.0
17288_nsrR,829.0,778.0,1760.0,1091.0,1879.0,295.0,2077.0,185.0,1620.0,1857.0,1235.0,178.0,1216.0,359.0,1156.0,1590.0,1679.0,2675.0,1574.0,50.0,1281.0,8.0,2054.0,99.0,1321.0,801.0
17289_rnr,10190.0,2513.0,10325.0,3059.0,13470.0,1210.0,11561.0,297.0,12567.0,4295.0,10284.0,633.0,12441.0,936.0,8716.0,4078.0,11132.0,8498.0,12049.0,147.0,9336.0,28.0,13402.0,341.0,9584.0,2380.0
1728_Terminase-like_family_protein,9.0,3.0,,,557.0,30.0,,,19.0,0.0,,,,,176.0,53.0,,,,,,,21.0,2.0,,
17290_rlmB_2,1634.0,281.0,796.0,230.0,846.0,54.0,703.0,20.0,709.0,181.0,1109.0,80.0,751.0,42.0,637.0,194.0,648.0,474.0,964.0,13.0,504.0,1.0,800.0,24.0,473.0,134.0
17291_hypothetical_protein,72.0,2.0,114.0,12.0,210.0,11.0,168.0,1.0,,,434.0,26.0,106.0,11.0,98.0,13.0,124.0,46.0,153.0,6.0,144.0,6.0,61.0,1.0,63.0,20.0
17292_PspA-IM30_family_protein,112.0,7.0,187.0,14.0,245.0,10.0,239.0,2.0,,,474.0,23.0,81.0,15.0,98.0,21.0,145.0,33.0,163.0,10.0,135.0,2.0,74.0,1.0,73.0,19.0
17293_hypothetical_protein,72.0,9.0,102.0,4.0,139.0,5.0,107.0,0.0,26.0,9.0,295.0,14.0,48.0,10.0,148.0,35.0,110.0,52.0,78.0,3.0,90.0,0.0,51.0,0.0,,
17294_hypothetical_protein,38.0,4.0,223.0,3.0,80.0,0.0,,,40.0,6.0,102.0,5.0,19.0,4.0,28.0,8.0,36.0,11.0,27.0,0.0,41.0,0.0,21.0,0.0,21.0,4.0
17295_hypothetical_protein,40.0,0.0,185.0,8.0,188.0,3.0,119.0,0.0,78.0,12.0,140.0,15.0,71.0,4.0,43.0,12.0,111.0,38.0,66.0,5.0,104.0,1.0,74.0,3.0,71.0,8.0
17296_yjfC,28.0,4.0,154.0,16.0,269.0,10.0,157.0,0.0,98.0,16.0,161.0,7.0,196.0,9.0,65.0,11.0,87.0,31.0,158.0,3.0,159.0,4.0,102.0,0.0,140.0,16.0
17297_aidB,543.0,22.0,1594.0,48.0,793.0,17.0,2035.0,7.0,1050.0,66.0,828.0,13.0,1146.0,36.0,646.0,45.0,1605.0,158.0,1733.0,4.0,850.0,3.0,252.0,6.0,335.0,60.0
17298_hypothetical_protein,309.0,23.0,182.0,11.0,82.0,5.0,,,173.0,21.0,164.0,3.0,94.0,10.0,251.0,13.0,147.0,7.0,162.0,1.0,590.0,2.0,70.0,0.0,99.0,2.0
17299_bsmA,1211.0,2.0,1001.0,28.0,374.0,12.0,873.0,3.0,935.0,71.0,680.0,9.0,547.0,20.0,1013.0,22.0,722.0,74.0,680.0,0.0,1883.0,2.0,61.0,1.0,360.0,19.0
17300_esterase,402.0,24.0,542.0,27.0,581.0,11.0,723.0,6.0,589.0,63.0,610.0,10.0,515.0,13.0,247.0,19.0,499.0,72.0,540.0,3.0,339.0,3.0,741.0,4.0,435.0,32.0
17301_ulaR,1080.0,62.0,1553.0,167.0,989.0,32.0,1305.0,14.0,1488.0,516.0,711.0,24.0,953.0,51.0,594.0,138.0,559.0,273.0,790.0,6.0,974.0,1.0,449.0,18.0,680.0,146.0
17302_ulaG,560.0,21.0,184.0,23.0,318.0,33.0,218.0,4.0,346.0,99.0,253.0,12.0,538.0,56.0,382.0,120.0,278.0,110.0,527.0,8.0,538.0,1.0,255.0,4.0,670.0,200.0
17303_ulaA,185.0,4.0,148.0,17.0,142.0,3.0,263.0,1.0,57.0,6.0,61.0,3.0,107.0,6.0,91.0,9.0,120.0,32.0,126.0,1.0,210.0,2.0,86.0,4.0,67.0,6.0
17304_ulaB,129.0,4.0,83.0,8.0,98.0,4.0,60.0,1.0,63.0,5.0,79.0,3.0,76.0,3.0,48.0,9.0,86.0,27.0,119.0,3.0,137.0,1.0,83.0,0.0,70.0,8.0
17305_ulaC_1,292.0,3.0,99.0,8.0,120.0,0.0,102.0,2.0,62.0,13.0,57.0,2.0,103.0,7.0,83.0,9.0,91.0,27.0,92.0,3.0,151.0,1.0,95.0,0.0,73.0,16.0
17306_ulaD,347.0,15.0,325.0,20.0,188.0,5.0,131.0,3.0,164.0,23.0,105.0,2.0,157.0,4.0,85.0,10.0,249.0,26.0,124.0,0.0,185.0,3.0,92.0,1.0,111.0,8.0
17307_ulaE_2,328.0,7.0,292.0,42.0,287.0,2.0,196.0,4.0,155.0,32.0,146.0,11.0,202.0,18.0,181.0,50.0,195.0,45.0,212.0,1.0,279.0,1.0,119.0,1.0,145.0,21.0
17308_ulaF,522.0,19.0,323.0,47.0,439.0,14.0,221.0,6.0,243.0,48.0,193.0,2.0,301.0,29.0,182.0,31.0,410.0,158.0,207.0,5.0,438.0,1.0,158.0,3.0,211.0,48.0
17309_hypothetical_protein,89.0,5.0,166.0,6.0,97.0,10.0,320.0,1.0,95.0,9.0,159.0,5.0,218.0,16.0,147.0,5.0,202.0,8.0,367.0,4.0,158.0,0.0,112.0,1.0,43.0,12.0
17310_rpsF,8832.0,5134.0,8806.0,10783.0,14196.0,1218.0,7328.0,764.0,5064.0,13861.0,9382.0,2234.0,9680.0,2630.0,7656.0,8763.0,7611.0,21771.0,4935.0,369.0,5916.0,75.0,3556.0,924.0,4756.0,7799.0
17311_priB,4457.0,11663.0,7746.0,36054.0,19071.0,4084.0,6527.0,1712.0,7332.0,46842.0,14107.0,9280.0,12362.0,8144.0,11664.0,22203.0,,,7577.0,1194.0,10218.0,243.0,7409.0,3032.0,10684.0,26362.0
17312_rpsR,993.0,1832.0,1602.0,4883.0,3346.0,635.0,1248.0,282.0,1409.0,5841.0,2752.0,996.0,2693.0,1122.0,2378.0,3484.0,4106.0,15894.0,1419.0,158.0,1900.0,27.0,1361.0,372.0,1789.0,3634.0
17313_rplI,2698.0,3248.0,3397.0,5964.0,6210.0,481.0,2754.0,157.0,2912.0,11580.0,4879.0,1223.0,5330.0,1554.0,4242.0,4468.0,3764.0,9454.0,2776.0,180.0,3373.0,29.0,2304.0,457.0,2971.0,4069.0
17314_yiaO_2,540.0,22.0,462.0,37.0,789.0,14.0,343.0,4.0,,,75.0,2.0,36.0,7.0,61.0,70.0,27.0,14.0,61.0,6.0,58.0,1.0,163.0,2.0,,
17315_siaT_2,,,93.0,5.0,,,72.0,0.0,,,,,,,,,,,,,,,,,,
17316_siaT_3,,,141.0,1.0,13.0,1.0,69.0,1.0,,,,,,,,,,,,,,,,,,
17317_siaT_4,50.0,1.0,189.0,16.0,73.0,5.0,97.0,0.0,,,30.0,1.0,22.0,5.0,16.0,14.0,11.0,11.0,18.0,3.0,17.0,1.0,64.0,1.0,14.0,10.0
17318_succinate_dehydrogenase_flavoprotein_subunit,,,557.0,20.0,897.0,38.0,,,,,796.0,38.0,116.0,9.0,,,421.0,206.0,100.0,7.0,121.0,4.0,56.0,0.0,113.0,16.0
17319_ydiF_2,,,563.0,20.0,229.0,9.0,470.0,0.0,,,188.0,3.0,124.0,13.0,,,112.0,28.0,97.0,6.0,125.0,4.0,65.0,1.0,110.0,7.0
17320_paaF_1,,,612.0,7.0,144.0,11.0,231.0,3.0,,,155.0,1.0,72.0,2.0,,,72.0,21.0,76.0,3.0,91.0,4.0,37.0,3.0,72.0,5.0
17321_Xylose_isomerase-like_TIM_barrel,,,338.0,5.0,59.0,4.0,136.0,0.0,,,83.0,1.0,26.0,2.0,,,43.0,9.0,32.0,2.0,59.0,2.0,21.0,0.0,55.0,4.0
17322_fabG_4,,,581.0,14.0,137.0,15.0,286.0,2.0,,,165.0,0.0,113.0,8.0,,,93.0,9.0,105.0,1.0,188.0,0.0,36.0,1.0,153.0,5.0
17323_nicS,,,1801.0,237.0,964.0,66.0,1758.0,16.0,,,685.0,65.0,546.0,56.0,,,607.0,466.0,633.0,5.0,581.0,5.0,763.0,21.0,681.0,189.0
17324_Opacity-associated_protein_A_LysM-like_domain_protein,4949.0,291.0,4261.0,562.0,2950.0,112.0,,,3405.0,1031.0,,,2994.0,251.0,,,,,3004.0,21.0,2148.0,8.0,2690.0,58.0,2306.0,694.0
17325_fklB,867.0,513.0,1267.0,1315.0,1760.0,204.0,1223.0,123.0,565.0,383.0,1018.0,155.0,948.0,86.0,1357.0,923.0,820.0,2256.0,711.0,33.0,544.0,1.0,2282.0,94.0,623.0,834.0
17326_cycA,3018.0,277.0,2609.0,772.0,2229.0,121.0,,,4867.0,2537.0,2317.0,254.0,3795.0,365.0,4376.0,1167.0,1588.0,2186.0,4065.0,40.0,1403.0,5.0,6891.0,120.0,1586.0,726.0
17327_ytfE,12698.0,1921.0,18806.0,1631.0,6940.0,491.0,9687.0,114.0,21824.0,6138.0,,,16866.0,1533.0,3105.0,873.0,8858.0,628.0,9654.0,10.0,12012.0,6.0,1191.0,68.0,15547.0,2302.0
17328_ytfF,148.0,8.0,185.0,8.0,107.0,1.0,202.0,0.0,256.0,43.0,137.0,4.0,231.0,4.0,211.0,33.0,131.0,17.0,227.0,2.0,83.0,2.0,296.0,3.0,104.0,27.0
17329_qorB,377.0,36.0,314.0,69.0,242.0,24.0,351.0,5.0,579.0,116.0,464.0,11.0,773.0,58.0,785.0,162.0,229.0,94.0,342.0,2.0,292.0,0.0,254.0,8.0,278.0,58.0
1732_FRG_domain_protein,1319.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,
17330_hxlR,,,144.0,26.0,,,,,,,,,113.0,11.0,857.0,343.0,129.0,105.0,,,117.0,0.0,123.0,9.0,92.0,38.0
17331_cpdB,8061.0,177.0,7324.0,524.0,10155.0,148.0,8535.0,80.0,6636.0,697.0,4559.0,78.0,3320.0,289.0,434.0,96.0,3910.0,1070.0,4203.0,25.0,2236.0,17.0,1601.0,40.0,3432.0,391.0
17332_cysQ,1807.0,114.0,2377.0,270.0,1543.0,55.0,2308.0,19.0,1991.0,434.0,965.0,24.0,1434.0,92.0,1270.0,256.0,1055.0,343.0,1752.0,8.0,805.0,2.0,1119.0,14.0,632.0,172.0
17333_Bacterial_protein_of_unknown_function_-YtfJ_HI0045-,1575.0,207.0,1374.0,330.0,1207.0,94.0,2132.0,82.0,1813.0,601.0,950.0,127.0,928.0,98.0,1114.0,317.0,996.0,991.0,1236.0,35.0,1243.0,13.0,1148.0,97.0,859.0,230.0
17334_hypothetical_protein,791.0,137.0,918.0,55.0,407.0,19.0,978.0,2.0,555.0,102.0,376.0,7.0,737.0,20.0,404.0,102.0,302.0,55.0,929.0,2.0,350.0,2.0,889.0,9.0,116.0,14.0
17335_corC_3,2374.0,537.0,4450.0,1754.0,5824.0,282.0,5352.0,183.0,4416.0,2430.0,2492.0,241.0,3679.0,526.0,2097.0,1678.0,2003.0,3099.0,3930.0,88.0,2387.0,16.0,1573.0,139.0,2197.0,888.0
17336_msrA,3368.0,88.0,4375.0,195.0,4497.0,68.0,3733.0,9.0,3913.0,198.0,2989.0,35.0,4393.0,104.0,3240.0,225.0,2282.0,328.0,4627.0,12.0,1227.0,5.0,3956.0,15.0,2299.0,294.0
17337_tamA,1693.0,374.0,2678.0,826.0,1940.0,145.0,2337.0,47.0,,,1690.0,95.0,2932.0,258.0,1118.0,410.0,1664.0,1583.0,2077.0,29.0,1833.0,15.0,2007.0,51.0,1272.0,614.0
17338_tamB,3741.0,1140.0,5365.0,2493.0,5386.0,388.0,5607.0,277.0,6897.0,3261.0,,,,,5487.0,1979.0,7847.0,6345.0,5799.0,98.0,4699.0,29.0,5611.0,287.0,4526.0,2112.0
17339_ytfP,1895.0,150.0,2562.0,404.0,1977.0,39.0,2485.0,20.0,2700.0,787.0,1482.0,81.0,1536.0,155.0,1698.0,393.0,1747.0,856.0,1423.0,13.0,1559.0,2.0,1431.0,38.0,1309.0,419.0
1733_Reverse_transcriptase_-RNA-dependent_DNA_polymerase-,1998.0,218.0,,,,,,,,,,,,,,,,,,,,,,,,
17340_chpS,,,392.0,99.0,262.0,21.0,,,,,,,,,,,,,,,,,,,,
17341_chpB,904.0,58.0,297.0,85.0,1714.0,103.0,,,1356.0,289.0,,,,,,,,,,,,,,,197.0,85.0
17342_ppa,2951.0,1733.0,5533.0,6838.0,5548.0,545.0,4877.0,630.0,4339.0,5549.0,8001.0,2300.0,3812.0,820.0,4505.0,3618.0,6258.0,16144.0,5046.0,375.0,5197.0,85.0,5101.0,1108.0,5147.0,7937.0
17343_ytfQ,6231.0,25.0,3511.0,73.0,2983.0,78.0,6123.0,11.0,5549.0,86.0,844.0,14.0,391.0,18.0,4041.0,78.0,1171.0,135.0,1876.0,5.0,1255.0,3.0,275.0,6.0,419.0,28.0
17344_rbsA_2,2659.0,17.0,1831.0,59.0,832.0,42.0,1644.0,4.0,1470.0,71.0,248.0,2.0,198.0,8.0,1145.0,52.0,490.0,76.0,680.0,5.0,491.0,5.0,130.0,3.0,173.0,14.0
17345_ytfT,260.0,3.0,299.0,6.0,189.0,5.0,485.0,0.0,272.0,11.0,70.0,1.0,51.0,1.0,144.0,13.0,150.0,13.0,171.0,2.0,139.0,5.0,55.0,1.0,51.0,6.0
17346_yjfF,547.0,6.0,636.0,20.0,460.0,8.0,1349.0,2.0,633.0,22.0,341.0,20.0,204.0,15.0,251.0,34.0,411.0,104.0,464.0,11.0,383.0,4.0,149.0,5.0,180.0,22.0
17347_fbp,5886.0,396.0,9524.0,1475.0,10087.0,214.0,13088.0,146.0,11108.0,2487.0,11365.0,235.0,10054.0,518.0,11561.0,1103.0,8589.0,2536.0,8896.0,55.0,5678.0,27.0,5526.0,80.0,7872.0,1630.0
17348_mpl,3475.0,676.0,3595.0,1079.0,5390.0,308.0,4749.0,159.0,4419.0,2358.0,2440.0,349.0,1879.0,316.0,2464.0,929.0,1022.0,1998.0,1848.0,44.0,1281.0,9.0,3072.0,158.0,1510.0,1081.0
17349_hypothetical_protein,2809.0,1103.0,4894.0,2152.0,4953.0,450.0,4261.0,218.0,3260.0,3655.0,2748.0,495.0,2587.0,530.0,2468.0,2169.0,2002.0,4388.0,2900.0,98.0,1858.0,21.0,1560.0,286.0,1412.0,1369.0
1734_hypothetical_protein,1531.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,
17350_peptidase_PmbA,2734.0,822.0,3544.0,1624.0,3302.0,402.0,3963.0,154.0,3943.0,2629.0,2548.0,224.0,3679.0,312.0,4011.0,1893.0,2370.0,2901.0,3117.0,57.0,1803.0,11.0,3668.0,123.0,2280.0,866.0
17351_cybC,854.0,146.0,952.0,333.0,765.0,73.0,1202.0,44.0,1378.0,1022.0,775.0,75.0,2180.0,65.0,946.0,421.0,686.0,658.0,1094.0,15.0,661.0,3.0,2879.0,50.0,656.0,267.0
17352_pflA_1,479.0,5.0,449.0,41.0,544.0,6.0,501.0,5.0,718.0,121.0,350.0,4.0,196.0,11.0,224.0,13.0,236.0,50.0,165.0,3.0,238.0,0.0,48.0,2.0,136.0,16.0
17353_nrdD,7063.0,78.0,6143.0,551.0,9453.0,111.0,6225.0,52.0,5856.0,900.0,4032.0,84.0,4925.0,161.0,3024.0,213.0,2942.0,1087.0,3276.0,11.0,3696.0,6.0,786.0,56.0,2806.0,361.0
17354_treA_1,851.0,38.0,457.0,92.0,412.0,17.0,,,290.0,114.0,195.0,13.0,220.0,14.0,535.0,75.0,227.0,124.0,188.0,9.0,240.0,3.0,151.0,8.0,131.0,54.0
17355_treB,453.0,9.0,203.0,29.0,164.0,11.0,200.0,4.0,116.0,21.0,81.0,1.0,183.0,11.0,474.0,29.0,133.0,33.0,77.0,5.0,173.0,4.0,81.0,2.0,84.0,27.0
17356_treR,605.0,66.0,1082.0,158.0,1422.0,51.0,1378.0,12.0,869.0,318.0,749.0,42.0,847.0,65.0,525.0,142.0,,,883.0,7.0,599.0,2.0,,,542.0,162.0
17357_mgtA,531.0,84.0,622.0,180.0,748.0,230.0,780.0,24.0,537.0,250.0,420.0,34.0,406.0,57.0,375.0,208.0,506.0,398.0,454.0,24.0,422.0,10.0,578.0,15.0,407.0,129.0
17358_ridA,1441.0,334.0,2509.0,625.0,3610.0,153.0,2301.0,63.0,2309.0,357.0,3035.0,170.0,3499.0,137.0,3764.0,823.0,2140.0,1344.0,3999.0,34.0,2085.0,6.0,1295.0,76.0,1370.0,360.0
17359_pyrI,324.0,27.0,261.0,146.0,212.0,17.0,337.0,8.0,408.0,224.0,75.0,14.0,277.0,13.0,186.0,51.0,142.0,129.0,141.0,5.0,153.0,1.0,88.0,6.0,83.0,58.0
1735_hypothetical_protein,24403.0,756.0,,,,,,,,,,,,,,,,,,,,,,,,
17360_pyrB,1385.0,100.0,664.0,577.0,628.0,67.0,760.0,19.0,1005.0,760.0,233.0,43.0,1059.0,44.0,463.0,186.0,563.0,540.0,481.0,10.0,492.0,5.0,119.0,21.0,239.0,226.0
17361_yjgH,326.0,16.0,552.0,51.0,260.0,5.0,636.0,3.0,374.0,52.0,,,,,139.0,25.0,,,,,,,,,,
17362_bdcA,108.0,8.0,255.0,35.0,111.0,4.0,206.0,3.0,78.0,18.0,,,,,71.0,8.0,,,,,,,,,,
17363_bdcR,,,1016.0,311.0,,,822.0,10.0,1118.0,963.0,,,,,,,,,,,,,,,,
