gene_id	HM1	HM14	HM17	HM3	HM43	HM54	HM56	HM57	HM6	HM66	HM68	HM7	HM86
17544_serB	PROKKA_04410	PROKKA_04595	PROKKA_01872	PROKKA_02911	PROKKA_01577	PROKKA_01699	PROKKA_04746	PROKKA_03647	PROKKA_03648	PROKKA_03394	PROKKA_04157	PROKKA_04339	PROKKA_04916
17545_hypothetical_protein	PROKKA_04411	PROKKA_04596	PROKKA_01871	PROKKA_02912	PROKKA_01576	PROKKA_01700	PROKKA_04745	PROKKA_03648	PROKKA_03649	PROKKA_03395	PROKKA_04158	PROKKA_04340	PROKKA_04915
17547_yjjK	PROKKA_04418	PROKKA_04598	PROKKA_01867	PROKKA_02914	PROKKA_01572	PROKKA_01704	PROKKA_04743	PROKKA_03652	PROKKA_03651	PROKKA_03399	PROKKA_04162	PROKKA_04343	PROKKA_04911
17548_slt	PROKKA_04419	PROKKA_04599	PROKKA_01866	PROKKA_02915	PROKKA_01571	PROKKA_01705	PROKKA_04742	PROKKA_03653	PROKKA_03652	PROKKA_03400	PROKKA_04163	PROKKA_04344	PROKKA_04910
17549_trpR	PROKKA_04420	PROKKA_04600	PROKKA_01865	PROKKA_02916	PROKKA_01570	PROKKA_01706	PROKKA_04741	PROKKA_03654	PROKKA_03653	PROKKA_03401	PROKKA_04164	PROKKA_04345	PROKKA_04909
17550_yjjX	PROKKA_04421	PROKKA_04601	PROKKA_01864	PROKKA_02917	PROKKA_01569	PROKKA_01707	PROKKA_04740	PROKKA_03655	PROKKA_03654	PROKKA_03402	PROKKA_04165	PROKKA_04346	PROKKA_04908
17551_pspB_1	PROKKA_04422	PROKKA_04602	PROKKA_01863	PROKKA_02918	PROKKA_01568	PROKKA_01708	PROKKA_04739	PROKKA_03656	PROKKA_03655	PROKKA_03403	PROKKA_04166	PROKKA_04347	PROKKA_04907
17552_rob_1	PROKKA_04423	PROKKA_04603	PROKKA_01862	PROKKA_02919	PROKKA_01567	PROKKA_01709	PROKKA_04738	PROKKA_03657	PROKKA_03656	PROKKA_03404	PROKKA_04167	PROKKA_04348	PROKKA_04906
17553_hypothetical_protein	PROKKA_04425	PROKKA_04604	PROKKA_01861	PROKKA_02920	PROKKA_01566	PROKKA_01710	PROKKA_04737	PROKKA_03658	PROKKA_03657	PROKKA_03405	PROKKA_04168	PROKKA_04349	PROKKA_04905
17557_arcA	PROKKA_04429	PROKKA_04608	PROKKA_01857	PROKKA_02924	PROKKA_01561	PROKKA_01714	PROKKA_04733	PROKKA_03662	PROKKA_03662	PROKKA_03409	PROKKA_04172	PROKKA_04354	PROKKA_04901
17558_putative_tRNA-rRNA_methyltransferase	PROKKA_04430	PROKKA_04609	PROKKA_01856	PROKKA_02925	PROKKA_01560	PROKKA_01715	PROKKA_04732	PROKKA_03663	PROKKA_03663	PROKKA_03410	PROKKA_04173	PROKKA_04355	PROKKA_04900
17559_thrA	PROKKA_04432	PROKKA_04611	PROKKA_01854	PROKKA_02927	PROKKA_01558	PROKKA_01717	PROKKA_04730	PROKKA_03665	PROKKA_03665	PROKKA_03412	PROKKA_04175	PROKKA_04357	PROKKA_04898
17560_thrB	PROKKA_04433	PROKKA_04612	PROKKA_01853	PROKKA_02928	PROKKA_01557	PROKKA_01718	PROKKA_04729	PROKKA_03666	PROKKA_03666	PROKKA_03413	PROKKA_04176	PROKKA_04358	PROKKA_04897
17561_thrC	PROKKA_04434	PROKKA_04613	PROKKA_01852	PROKKA_02929	PROKKA_01556	PROKKA_01719	PROKKA_04728	PROKKA_03667	PROKKA_03667	PROKKA_03414	PROKKA_04177	PROKKA_04359	PROKKA_04896
17563_hypothetical_protein	PROKKA_04436	PROKKA_04616	PROKKA_01850	PROKKA_02931	PROKKA_01554	PROKKA_01721	PROKKA_04726	PROKKA_03669	PROKKA_03669	PROKKA_03416	PROKKA_04179	PROKKA_04362	PROKKA_04894
17564_alsT	PROKKA_04437	PROKKA_04617	PROKKA_01849	PROKKA_02932	PROKKA_01553	PROKKA_01722	PROKKA_04725	PROKKA_03670	PROKKA_03670	PROKKA_03417	PROKKA_04180	PROKKA_04363	PROKKA_04893
17565_tal_2	PROKKA_04438	PROKKA_04618	PROKKA_01848	PROKKA_02933	PROKKA_01552	PROKKA_01723	PROKKA_04724	PROKKA_03671	PROKKA_03671	PROKKA_03418	PROKKA_04181	PROKKA_04364	PROKKA_04892
17567_yaaH	PROKKA_04440	PROKKA_04620	PROKKA_01846	PROKKA_02935	PROKKA_01549	PROKKA_01725	PROKKA_04722	PROKKA_03673	PROKKA_03673	PROKKA_03420	PROKKA_04183	PROKKA_04366	PROKKA_04890
17568_hypothetical_protein	PROKKA_04441	PROKKA_04621	PROKKA_01845	PROKKA_02936	PROKKA_01548	PROKKA_01726	PROKKA_04721	PROKKA_03674	PROKKA_03674	PROKKA_03421	PROKKA_04184	PROKKA_04367	PROKKA_04889
17569_hypothetical_protein	PROKKA_04442	PROKKA_04622	PROKKA_01844	PROKKA_02937	PROKKA_01547	PROKKA_01727	PROKKA_04720	PROKKA_03675	PROKKA_03675	PROKKA_03422	PROKKA_04185	PROKKA_04368	PROKKA_04888
17570_dnaK_2	PROKKA_04443	PROKKA_04623	PROKKA_01843	PROKKA_02938	PROKKA_01546	PROKKA_01728	PROKKA_04719	PROKKA_03676	PROKKA_03676	PROKKA_03423	PROKKA_04186	PROKKA_04369	PROKKA_04887
17571_dnaJ	PROKKA_04445	PROKKA_04625	PROKKA_01841	PROKKA_02940	PROKKA_01544	PROKKA_01730	PROKKA_04717	PROKKA_03678	PROKKA_03678	PROKKA_03425	PROKKA_04188	PROKKA_04371	PROKKA_04885
17573_nhaA	PROKKA_04448	PROKKA_04628	PROKKA_01834	PROKKA_02943	PROKKA_01537	PROKKA_01738	PROKKA_04711	PROKKA_03685	PROKKA_03684	PROKKA_03432	PROKKA_04194	PROKKA_04374	PROKKA_04879
17574_nhaR	PROKKA_04449	PROKKA_04629	PROKKA_01833	PROKKA_02944	PROKKA_01536	PROKKA_01739	PROKKA_04710	PROKKA_03686	PROKKA_03685	PROKKA_03433	PROKKA_04195	PROKKA_04375	PROKKA_04878
17580_rpsT	PROKKA_04455	PROKKA_04635	PROKKA_01832	PROKKA_02950	PROKKA_01535	PROKKA_01740	PROKKA_04707	PROKKA_03687	PROKKA_03688	PROKKA_03434	PROKKA_04196	PROKKA_04380	PROKKA_04877
17581_ribF	PROKKA_04456	PROKKA_04636	PROKKA_01831	PROKKA_02951	PROKKA_01534	PROKKA_01741	PROKKA_04706	PROKKA_03688	PROKKA_03689	PROKKA_03435	PROKKA_04197	PROKKA_04381	PROKKA_04876
17582_ileS	PROKKA_04457	PROKKA_04637	PROKKA_01830	PROKKA_02952	PROKKA_01533	PROKKA_01742	PROKKA_04705	PROKKA_03689	PROKKA_03690	PROKKA_03436	PROKKA_04198	PROKKA_04382	PROKKA_04875
17583_lspA	PROKKA_04458	PROKKA_04638	PROKKA_01829	PROKKA_02953	PROKKA_01532	PROKKA_01743	PROKKA_04704	PROKKA_03690	PROKKA_03691	PROKKA_03437	PROKKA_04199	PROKKA_04383	PROKKA_04874
17584_fkpB	PROKKA_04459	PROKKA_04639	PROKKA_01828	PROKKA_02954	PROKKA_01531	PROKKA_01744	PROKKA_04703	PROKKA_03691	PROKKA_03692	PROKKA_03438	PROKKA_04200	PROKKA_04384	PROKKA_04873
17587_rihC	PROKKA_04461	PROKKA_04641	PROKKA_01825	PROKKA_02957	PROKKA_01529	PROKKA_01746	PROKKA_04701	PROKKA_03694	PROKKA_03694	PROKKA_03441	PROKKA_04202	PROKKA_04386	PROKKA_04871
17588_dapB	PROKKA_04462	PROKKA_04642	PROKKA_01823	PROKKA_02958	PROKKA_01527	PROKKA_01747	PROKKA_04699	PROKKA_03696	PROKKA_03696	PROKKA_03443	PROKKA_04204	PROKKA_04387	PROKKA_04870
17589_carA	PROKKA_04463	PROKKA_04643	PROKKA_01822	PROKKA_02959	PROKKA_01526	PROKKA_01748	PROKKA_04698	PROKKA_03697	PROKKA_03697	PROKKA_03444	PROKKA_04205	PROKKA_04388	PROKKA_04869
17592_DNA-binding_transcriptional_activator_CaiF	PROKKA_04466	PROKKA_04646	PROKKA_01819	PROKKA_02962	PROKKA_01524	PROKKA_01750	PROKKA_04694	PROKKA_03699	PROKKA_03701	PROKKA_03447	PROKKA_04208	PROKKA_04392	PROKKA_04865
17593_dapH_1	PROKKA_04467	PROKKA_04647	PROKKA_01818	PROKKA_02963	PROKKA_01523	PROKKA_01751	PROKKA_04693	PROKKA_03700	PROKKA_03702	PROKKA_03448	PROKKA_04209	PROKKA_04393	PROKKA_04864
17596_caiB	PROKKA_04470	PROKKA_04650	PROKKA_01814	PROKKA_02966	PROKKA_01519	PROKKA_01754	PROKKA_04690	PROKKA_03703	PROKKA_03705	PROKKA_03452	PROKKA_04212	PROKKA_04397	PROKKA_04860
17597_caiA_2	PROKKA_04471	PROKKA_04651	PROKKA_01813	PROKKA_02967	PROKKA_01518	PROKKA_01755	PROKKA_04689	PROKKA_03704	PROKKA_03706	PROKKA_03453	PROKKA_04213	PROKKA_04398	PROKKA_04859
17598_caiT_2	PROKKA_04472	PROKKA_04652	PROKKA_01812	PROKKA_02968	PROKKA_01517	PROKKA_01756	PROKKA_04688	PROKKA_03705	PROKKA_03707	PROKKA_03454	PROKKA_04214	PROKKA_04399	PROKKA_04858
17599_etfB_2	PROKKA_04473	PROKKA_04653	PROKKA_01811	PROKKA_02969	PROKKA_01516	PROKKA_01757	PROKKA_04687	PROKKA_03706	PROKKA_03708	PROKKA_03455	PROKKA_04215	PROKKA_04400	PROKKA_04857
17600_etfA_3	PROKKA_04474	PROKKA_04654	PROKKA_01810	PROKKA_02970	PROKKA_01515	PROKKA_01758	PROKKA_04686	PROKKA_03707	PROKKA_03709	PROKKA_03456	PROKKA_04216	PROKKA_04402	PROKKA_04856
17602_hypothetical_protein	PROKKA_04476	PROKKA_04657	PROKKA_01808	PROKKA_02972	PROKKA_01513	PROKKA_01760	PROKKA_04684	PROKKA_03709	PROKKA_03711	PROKKA_03458	PROKKA_04218	PROKKA_04405	PROKKA_04854
17604_kefF_1	PROKKA_04478	PROKKA_04659	PROKKA_01806	PROKKA_02974	PROKKA_01511	PROKKA_01762	PROKKA_04681	PROKKA_03711	PROKKA_03713	PROKKA_03461	PROKKA_04220	PROKKA_04408	PROKKA_04852
17605_kefC_2	PROKKA_04479	PROKKA_04660	PROKKA_01805	PROKKA_02975	PROKKA_01510	PROKKA_01763	PROKKA_04680	PROKKA_03712	PROKKA_03714	PROKKA_03462	PROKKA_04221	PROKKA_04409	PROKKA_04851
17606_folA	PROKKA_04480	PROKKA_04661	PROKKA_01804	PROKKA_02976	PROKKA_01509	PROKKA_01764	PROKKA_04679	PROKKA_03713	PROKKA_03715	PROKKA_03463	PROKKA_04222	PROKKA_04410	PROKKA_04850
17607_apaH	PROKKA_04481	PROKKA_04662	PROKKA_01801	PROKKA_02977	PROKKA_01506	PROKKA_01767	PROKKA_04676	PROKKA_03716	PROKKA_03718	PROKKA_03466	PROKKA_04225	PROKKA_04411	PROKKA_04847
17609_rsmA	PROKKA_04483	PROKKA_04664	PROKKA_01799	PROKKA_02979	PROKKA_01504	PROKKA_01769	PROKKA_04674	PROKKA_03718	PROKKA_03720	PROKKA_03468	PROKKA_04227	PROKKA_04413	PROKKA_04845
17610_pdxA	PROKKA_04484	PROKKA_04665	PROKKA_01798	PROKKA_02980	PROKKA_01503	PROKKA_01770	PROKKA_04673	PROKKA_03719	PROKKA_03721	PROKKA_03469	PROKKA_04228	PROKKA_04414	PROKKA_04844
17612_lptD	PROKKA_04486	PROKKA_04667	PROKKA_01796	PROKKA_02982	PROKKA_01501	PROKKA_01772	PROKKA_04671	PROKKA_03721	PROKKA_03723	PROKKA_03471	PROKKA_04230	PROKKA_04416	PROKKA_04842
17613_djlA	PROKKA_04487	PROKKA_04668	PROKKA_01795	PROKKA_02983	PROKKA_01500	PROKKA_01773	PROKKA_04670	PROKKA_03722	PROKKA_03724	PROKKA_03472	PROKKA_04231	PROKKA_04417	PROKKA_04841
17614_rluA	PROKKA_04489	PROKKA_04739	PROKKA_01794	PROKKA_02984	PROKKA_01499	PROKKA_01774	PROKKA_04669	PROKKA_03723	PROKKA_03725	PROKKA_03473	PROKKA_04232	PROKKA_04418	PROKKA_04840
17615_rapA	PROKKA_04490	PROKKA_04738	PROKKA_01793	PROKKA_02985	PROKKA_01498	PROKKA_01775	PROKKA_04668	PROKKA_03724	PROKKA_03726	PROKKA_03474	PROKKA_04233	PROKKA_04419	PROKKA_04839
17617_araD	PROKKA_04492	PROKKA_04736	PROKKA_01791	PROKKA_02987	PROKKA_01496	PROKKA_01777	PROKKA_04666	PROKKA_03726	PROKKA_03728	PROKKA_03476	PROKKA_04236	PROKKA_04421	PROKKA_04837
17618_araA	PROKKA_04493	PROKKA_04735	PROKKA_01790	PROKKA_02988	PROKKA_01495	PROKKA_01778	PROKKA_04665	PROKKA_03727	PROKKA_03729	PROKKA_03477	PROKKA_04237	PROKKA_04422	PROKKA_04836
17619_araB	PROKKA_04494	PROKKA_04734	PROKKA_01789	PROKKA_02989	PROKKA_01494	PROKKA_01779	PROKKA_04664	PROKKA_03728	PROKKA_03730	PROKKA_03478	PROKKA_04238	PROKKA_04423	PROKKA_04835
17622_thiQ	PROKKA_04497	PROKKA_04731	PROKKA_01784	PROKKA_02992	PROKKA_01486	PROKKA_01784	PROKKA_04656	PROKKA_03733	PROKKA_03740	PROKKA_03483	PROKKA_04243	PROKKA_04428	PROKKA_04830
17624_thiB	PROKKA_04499	PROKKA_04729	PROKKA_01782	PROKKA_02994	PROKKA_01484	PROKKA_01786	PROKKA_04654	PROKKA_03735	PROKKA_03742	PROKKA_03485	PROKKA_04245	PROKKA_04430	PROKKA_04828
17625_sgrR_1	PROKKA_04502	PROKKA_04727	PROKKA_01780	PROKKA_02996	PROKKA_01482	PROKKA_01788	PROKKA_04652	PROKKA_03737	PROKKA_03744	PROKKA_03487	PROKKA_04247	PROKKA_04432	PROKKA_04826
17626_sgrT	PROKKA_04504	PROKKA_04726	PROKKA_01779	PROKKA_02998	PROKKA_01481	PROKKA_01790	PROKKA_04651	PROKKA_03739	PROKKA_03746	PROKKA_03489	PROKKA_04249	PROKKA_04434	PROKKA_04825
17628_leuD	PROKKA_04505	PROKKA_04723	PROKKA_01777	PROKKA_03000	PROKKA_01479	PROKKA_01791	PROKKA_04649	PROKKA_03740	PROKKA_03747	PROKKA_03490	PROKKA_04250	PROKKA_04436	PROKKA_04823
17629_leuC	PROKKA_04506	PROKKA_04722	PROKKA_01776	PROKKA_03001	PROKKA_01478	PROKKA_01792	PROKKA_04648	PROKKA_03741	PROKKA_03748	PROKKA_03491	PROKKA_04251	PROKKA_04437	PROKKA_04822
17630_leuB	PROKKA_04507	PROKKA_04721	PROKKA_01775	PROKKA_03002	PROKKA_01477	PROKKA_01793	PROKKA_04647	PROKKA_03742	PROKKA_03749	PROKKA_03492	PROKKA_04252	PROKKA_04438	PROKKA_04821
17632_leuO	PROKKA_04510	PROKKA_04718	PROKKA_01771	PROKKA_03005	PROKKA_01474	PROKKA_01796	PROKKA_04644	PROKKA_03745	PROKKA_03752	PROKKA_03495	PROKKA_04255	PROKKA_04441	PROKKA_04818
17633_ilvI	PROKKA_04511	PROKKA_04717	PROKKA_01770	PROKKA_03006	PROKKA_01473	PROKKA_01797	PROKKA_04643	PROKKA_03746	PROKKA_03753	PROKKA_03496	PROKKA_04256	PROKKA_04442	PROKKA_04817
17634_ilvH	PROKKA_04512	PROKKA_04716	PROKKA_01769	PROKKA_03007	PROKKA_01472	PROKKA_01798	PROKKA_04642	PROKKA_03747	PROKKA_03754	PROKKA_03497	PROKKA_04257	PROKKA_04443	PROKKA_04816
17635_cra	PROKKA_04513	PROKKA_04715	PROKKA_01768	PROKKA_03008	PROKKA_01471	PROKKA_01799	PROKKA_04641	PROKKA_03748	PROKKA_03755	PROKKA_03498	PROKKA_04258	PROKKA_04444	PROKKA_04815
17636_cell_division_protein_MraZ	PROKKA_04514	PROKKA_04714	PROKKA_01767	PROKKA_03009	PROKKA_01470	PROKKA_01800	PROKKA_04640	PROKKA_03749	PROKKA_03756	PROKKA_03499	PROKKA_04259	PROKKA_04445	PROKKA_04814
17637_rsmH	PROKKA_04515	PROKKA_04713	PROKKA_01766	PROKKA_03010	PROKKA_01469	PROKKA_01801	PROKKA_04639	PROKKA_03750	PROKKA_03757	PROKKA_03500	PROKKA_04260	PROKKA_04446	PROKKA_04813
17638_ftsL	PROKKA_04516	PROKKA_04712	PROKKA_01765	PROKKA_03011	PROKKA_01468	PROKKA_01802	PROKKA_04638	PROKKA_03751	PROKKA_03758	PROKKA_03501	PROKKA_04261	PROKKA_04447	PROKKA_04812
17639_ftsI_1	PROKKA_04517	PROKKA_04711	PROKKA_01764	PROKKA_03012	PROKKA_01467	PROKKA_01803	PROKKA_04637	PROKKA_03752	PROKKA_03759	PROKKA_03502	PROKKA_04262	PROKKA_04448	PROKKA_04811
17641_murE	PROKKA_04518	PROKKA_04709	PROKKA_01762	PROKKA_03014	PROKKA_01466	PROKKA_01804	PROKKA_04636	PROKKA_03753	PROKKA_03760	PROKKA_03503	PROKKA_04263	PROKKA_04449	PROKKA_04810
17642_murF	PROKKA_04519	PROKKA_04708	PROKKA_01761	PROKKA_03015	PROKKA_01465	PROKKA_01805	PROKKA_04635	PROKKA_03754	PROKKA_03761	PROKKA_03504	PROKKA_04264	PROKKA_04450	PROKKA_04809
17643_mraY	PROKKA_04520	PROKKA_04707	PROKKA_01760	PROKKA_03016	PROKKA_01464	PROKKA_01806	PROKKA_04634	PROKKA_03755	PROKKA_03762	PROKKA_03505	PROKKA_04265	PROKKA_04451	PROKKA_04808
17644_murD	PROKKA_04521	PROKKA_04706	PROKKA_01759	PROKKA_03017	PROKKA_01463	PROKKA_01807	PROKKA_04633	PROKKA_03756	PROKKA_03763	PROKKA_03506	PROKKA_04266	PROKKA_04452	PROKKA_04807
17645_ftsW	PROKKA_04522	PROKKA_04705	PROKKA_01758	PROKKA_03018	PROKKA_01462	PROKKA_01808	PROKKA_04632	PROKKA_03757	PROKKA_03764	PROKKA_03507	PROKKA_04267	PROKKA_04453	PROKKA_04806
17646_murG	PROKKA_04523	PROKKA_04704	PROKKA_01757	PROKKA_03019	PROKKA_01461	PROKKA_01809	PROKKA_04631	PROKKA_03758	PROKKA_03765	PROKKA_03508	PROKKA_04268	PROKKA_04454	PROKKA_04805
17648_ddlB	PROKKA_04525	PROKKA_04701	PROKKA_01755	PROKKA_03021	PROKKA_01459	PROKKA_01811	PROKKA_04629	PROKKA_03760	PROKKA_03767	PROKKA_03510	PROKKA_04270	PROKKA_04456	PROKKA_04803
17649_ftsQ	PROKKA_04526	PROKKA_04700	PROKKA_01754	PROKKA_03022	PROKKA_01458	PROKKA_01812	PROKKA_04628	PROKKA_03761	PROKKA_03768	PROKKA_03511	PROKKA_04271	PROKKA_04457	PROKKA_04802
17650_ftsA_2	PROKKA_04527	PROKKA_04699	PROKKA_01753	PROKKA_03023	PROKKA_01457	PROKKA_01813	PROKKA_04627	PROKKA_03762	PROKKA_03769	PROKKA_03512	PROKKA_04272	PROKKA_04458	PROKKA_04801
17651_ftsZ	PROKKA_04528	PROKKA_04698	PROKKA_01752	PROKKA_03024	PROKKA_01456	PROKKA_01814	PROKKA_04626	PROKKA_03763	PROKKA_03770	PROKKA_03513	PROKKA_04273	PROKKA_04459	PROKKA_04800
17652_lpxC	PROKKA_04529	PROKKA_04697	PROKKA_01751	PROKKA_03025	PROKKA_01455	PROKKA_01815	PROKKA_04625	PROKKA_03764	PROKKA_03771	PROKKA_03514	PROKKA_04274	PROKKA_04460	PROKKA_04799
17653_secM	PROKKA_04530	PROKKA_04696	PROKKA_01750	PROKKA_03026	PROKKA_01454	PROKKA_01816	PROKKA_04624	PROKKA_03765	PROKKA_03772	PROKKA_03515	PROKKA_04275	PROKKA_04461	PROKKA_04798
17655_mutT	PROKKA_04533	PROKKA_04693	PROKKA_01747	PROKKA_03029	PROKKA_01451	PROKKA_01819	PROKKA_04621	PROKKA_03768	PROKKA_03775	PROKKA_03518	PROKKA_04279	PROKKA_04465	PROKKA_04795
17656_yacG	PROKKA_04534	PROKKA_04692	PROKKA_01744	PROKKA_03030	PROKKA_01450	PROKKA_01820	PROKKA_04620	PROKKA_03771	PROKKA_03776	PROKKA_03519	PROKKA_04280	PROKKA_04466	PROKKA_04794
17658_coaE	PROKKA_04536	PROKKA_04690	PROKKA_01742	PROKKA_03032	PROKKA_01448	PROKKA_01822	PROKKA_04618	PROKKA_03773	PROKKA_03778	PROKKA_03521	PROKKA_04282	PROKKA_04468	PROKKA_04792
17659_guaC	PROKKA_04537	PROKKA_04689	PROKKA_01741	PROKKA_03033	PROKKA_01447	PROKKA_01823	PROKKA_04617	PROKKA_03774	PROKKA_03779	PROKKA_03522	PROKKA_04283	PROKKA_04469	PROKKA_04791
17661_epsE	PROKKA_04540	PROKKA_04687	PROKKA_01739	PROKKA_03035	PROKKA_01445	PROKKA_01825	PROKKA_04615	PROKKA_03776	PROKKA_03781	PROKKA_03524	PROKKA_04286	PROKKA_04471	PROKKA_04789
17662_pilE1	PROKKA_04541	PROKKA_04686	PROKKA_01738	PROKKA_03036	PROKKA_01444	PROKKA_01826	PROKKA_04614	PROKKA_03777	PROKKA_03782	PROKKA_03525	PROKKA_04287	PROKKA_04472	PROKKA_04788
17663_nadC	PROKKA_04542	PROKKA_04685	PROKKA_01737	PROKKA_03037	PROKKA_01443	PROKKA_01827	PROKKA_04613	PROKKA_03778	PROKKA_03783	PROKKA_03526	PROKKA_04288	PROKKA_04473	PROKKA_04787
17664_ampD	PROKKA_04543	PROKKA_04684	PROKKA_01736	PROKKA_03038	PROKKA_01442	PROKKA_01828	PROKKA_04612	PROKKA_03779	PROKKA_03784	PROKKA_03527	PROKKA_04289	PROKKA_04474	PROKKA_04786
17667_aroP_1	PROKKA_04545	PROKKA_04682	PROKKA_01734	PROKKA_03530	PROKKA_01439	PROKKA_02312	PROKKA_04610	PROKKA_04263	PROKKA_04238	PROKKA_04069	PROKKA_04780	PROKKA_05040	PROKKA_04784
17668_pdhR_3	PROKKA_04546	PROKKA_04681	PROKKA_01729	PROKKA_03042	PROKKA_01438	PROKKA_01836	PROKKA_04606	PROKKA_03786	PROKKA_03792	PROKKA_03534	PROKKA_04296	PROKKA_04478	PROKKA_04779
17669_aceE	PROKKA_04548	PROKKA_04679	PROKKA_01727	PROKKA_03044	PROKKA_01436	PROKKA_01838	PROKKA_04604	PROKKA_03788	PROKKA_03794	PROKKA_03536	PROKKA_04298	PROKKA_04480	PROKKA_04777
17670_aceF	PROKKA_04549	PROKKA_04678	PROKKA_01726	PROKKA_03045	PROKKA_01435	PROKKA_01839	PROKKA_04603	PROKKA_03789	PROKKA_03795	PROKKA_03537	PROKKA_04299	PROKKA_04481	PROKKA_04776
17671_lpdA	PROKKA_04550	PROKKA_04677	PROKKA_01725	PROKKA_03046	PROKKA_01434	PROKKA_01840	PROKKA_04602	PROKKA_03790	PROKKA_03796	PROKKA_03538	PROKKA_04300	PROKKA_04482	PROKKA_04775
17672_hypothetical_protein	PROKKA_04551	PROKKA_04676	PROKKA_01724	PROKKA_03047	PROKKA_01433	PROKKA_01841	PROKKA_04601	PROKKA_03791	PROKKA_03797	PROKKA_03539	PROKKA_04301	PROKKA_04483	PROKKA_04774
17673_acnB	PROKKA_04552	PROKKA_04675	PROKKA_01723	PROKKA_03048	PROKKA_01432	PROKKA_01842	PROKKA_04600	PROKKA_03792	PROKKA_03798	PROKKA_03540	PROKKA_04302	PROKKA_04484	PROKKA_04773
17674_hypothetical_protein	PROKKA_04553	PROKKA_04674	PROKKA_01722	PROKKA_03049	PROKKA_01431	PROKKA_01843	PROKKA_04599	PROKKA_03793	PROKKA_03799	PROKKA_03541	PROKKA_04303	PROKKA_04485	PROKKA_04772
17676_speE	PROKKA_04555	PROKKA_04672	PROKKA_01720	PROKKA_03051	PROKKA_01429	PROKKA_01845	PROKKA_04597	PROKKA_03795	PROKKA_03801	PROKKA_03543	PROKKA_04305	PROKKA_04488	PROKKA_04770
17677_Bacterial_chaperone_lipoprotein_-PulS_OutS-	PROKKA_04556	PROKKA_04671	PROKKA_01719	PROKKA_03052	PROKKA_01428	PROKKA_01846	PROKKA_04596	PROKKA_03796	PROKKA_03802	PROKKA_03544	PROKKA_04306	PROKKA_04489	PROKKA_04769
17679_gcd	PROKKA_04558	PROKKA_04741	PROKKA_01717	PROKKA_03054	PROKKA_01426	PROKKA_01848	PROKKA_04594	PROKKA_03798	PROKKA_03805	PROKKA_03546	PROKKA_04308	PROKKA_04492	PROKKA_04767
17680_hpt	PROKKA_04559	PROKKA_04742	PROKKA_01716	PROKKA_03055	PROKKA_01425	PROKKA_01849	PROKKA_04593	PROKKA_03799	PROKKA_03806	PROKKA_03547	PROKKA_04309	PROKKA_04494	PROKKA_04766
17681_can	PROKKA_04560	PROKKA_04743	PROKKA_01715	PROKKA_03056	PROKKA_01424	PROKKA_01850	PROKKA_04592	PROKKA_03800	PROKKA_03807	PROKKA_03548	PROKKA_04310	PROKKA_04495	PROKKA_04765
17682_drrA	PROKKA_04561	PROKKA_04744	PROKKA_01714	PROKKA_03057	PROKKA_01423	PROKKA_01851	PROKKA_04591	PROKKA_03801	PROKKA_03808	PROKKA_03549	PROKKA_04311	PROKKA_04496	PROKKA_04764
17683_yadH	PROKKA_04562	PROKKA_04745	PROKKA_01713	PROKKA_03058	PROKKA_01422	PROKKA_01852	PROKKA_04590	PROKKA_03802	PROKKA_03809	PROKKA_03550	PROKKA_04312	PROKKA_04497	PROKKA_04763
17684_manX_5	PROKKA_04563	PROKKA_04746	PROKKA_01712	PROKKA_03059	PROKKA_01421	PROKKA_01853	PROKKA_04589	PROKKA_03803	PROKKA_03810	PROKKA_03551	PROKKA_04313	PROKKA_04498	PROKKA_04762
17685_icaB	PROKKA_04564	PROKKA_04747	PROKKA_01711	PROKKA_03060	PROKKA_01420	PROKKA_01854	PROKKA_04588	PROKKA_03804	PROKKA_03811	PROKKA_03552	PROKKA_04314	PROKKA_04499	PROKKA_04761
17686_panD	PROKKA_04565	PROKKA_04748	PROKKA_01710	PROKKA_03061	PROKKA_01419	PROKKA_01855	PROKKA_04587	PROKKA_03805	PROKKA_03812	PROKKA_03553	PROKKA_04315	PROKKA_04500	PROKKA_04760
17687_hypothetical_protein	PROKKA_04566	PROKKA_04749	PROKKA_01709	PROKKA_03062	PROKKA_01418	PROKKA_01856	PROKKA_04586	PROKKA_03806	PROKKA_03813	PROKKA_03554	PROKKA_04316	PROKKA_04501	PROKKA_04759
17688_panC	PROKKA_04568	PROKKA_04750	PROKKA_01707	PROKKA_03063	PROKKA_01416	PROKKA_01857	PROKKA_04584	PROKKA_03808	PROKKA_03815	PROKKA_03556	PROKKA_04317	PROKKA_04502	PROKKA_04757
17689_panB	PROKKA_04569	PROKKA_04751	PROKKA_01706	PROKKA_03064	PROKKA_01415	PROKKA_01858	PROKKA_04583	PROKKA_03809	PROKKA_03816	PROKKA_03557	PROKKA_04318	PROKKA_04503	PROKKA_04756
17693_hypothetical_protein	PROKKA_04572	PROKKA_04755	PROKKA_01702	PROKKA_03068	PROKKA_01411	PROKKA_01862	PROKKA_04579	PROKKA_03813	PROKKA_03820	PROKKA_03561	PROKKA_04322	PROKKA_04507	PROKKA_04752
17695_ecpD_2	PROKKA_04575	PROKKA_04757	PROKKA_01700	PROKKA_03070	PROKKA_01408	PROKKA_01864	PROKKA_04577	PROKKA_03815	PROKKA_03822	PROKKA_03564	PROKKA_04324	PROKKA_04509	PROKKA_04750
