"","UR1","UTI1","UR3","UTI3","UR6","UTI6","UR7","UTI7","UR14","UTI14","UR17","UTI17","UR43","UTI43","UR54","UTI54","UR56","UTI56","UR57","UTI57","UR66","UTI66","UR68","UTI68","UR86","UTI86"
"17304_ulaB",129,4,83,8,98,4,60,1,63,5,79,3,76,3,48,9,86,27,119,3,137,1,83,0,70,8
"17305_ulaC_1",292,3,99,8,120,0,102,2,62,13,57,2,103,7,83,9,91,27,92,3,151,1,95,0,73,16
"17306_ulaD",347,15,325,20,188,5,131,3,164,23,105,2,157,4,85,10,249,26,124,0,185,3,92,1,111,8
"17307_ulaE_2",328,7,292,42,287,2,196,4,155,32,146,11,202,18,181,50,195,45,212,1,279,1,119,1,145,21
"17308_ulaF",522,19,323,47,439,14,221,6,243,48,193,2,301,29,182,31,410,158,207,5,438,1,158,3,211,48
"17309_hypothetical_protein",89,5,166,6,97,10,320,1,95,9,159,5,218,16,147,5,202,8,367,4,158,0,112,1,43,12
"17310_rpsF",8832,5134,8806,10783,14196,1218,7328,764,5064,13861,9382,2234,9680,2630,7656,8763,7611,21771,4935,369,5916,75,3556,924,4756,7799
"17312_rpsR",993,1832,1602,4883,3346,635,1248,282,1409,5841,2752,996,2693,1122,2378,3484,4106,15894,1419,158,1900,27,1361,372,1789,3634
"17313_rplI",2698,3248,3397,5964,6210,481,2754,157,2912,11580,4879,1223,5330,1554,4242,4468,3764,9454,2776,180,3373,29,2304,457,2971,4069
"17325_fklB",867,513,1267,1315,1760,204,1223,123,565,383,1018,155,948,86,1357,923,820,2256,711,33,544,1,2282,94,623,834
"17328_ytfF",148,8,185,8,107,1,202,0,256,43,137,4,231,4,211,33,131,17,227,2,83,2,296,3,104,27
"17329_qorB",377,36,314,69,242,24,351,5,579,116,464,11,773,58,785,162,229,94,342,2,292,0,254,8,278,58
"17331_cpdB",8061,177,7324,524,10155,148,8535,80,6636,697,4559,78,3320,289,434,96,3910,1070,4203,25,2236,17,1601,40,3432,391
"17332_cysQ",1807,114,2377,270,1543,55,2308,19,1991,434,965,24,1434,92,1270,256,1055,343,1752,8,805,2,1119,14,632,172
"17333_Bacterial_protein_of_unknown_function_-YtfJ_HI0045-",1575,207,1374,330,1207,94,2132,82,1813,601,950,127,928,98,1114,317,996,991,1236,35,1243,13,1148,97,859,230
"17334_hypothetical_protein",791,137,918,55,407,19,978,2,555,102,376,7,737,20,404,102,302,55,929,2,350,2,889,9,116,14
"17335_corC_3",2374,537,4450,1754,5824,282,5352,183,4416,2430,2492,241,3679,526,2097,1678,2003,3099,3930,88,2387,16,1573,139,2197,888
"17336_msrA",3368,88,4375,195,4497,68,3733,9,3913,198,2989,35,4393,104,3240,225,2282,328,4627,12,1227,5,3956,15,2299,294
"17339_ytfP",1895,150,2562,404,1977,39,2485,20,2700,787,1482,81,1536,155,1698,393,1747,856,1423,13,1559,2,1431,38,1309,419
"17342_ppa",2951,1733,5533,6838,5548,545,4877,630,4339,5549,8001,2300,3812,820,4505,3618,6258,16144,5046,375,5197,85,5101,1108,5147,7937
"17343_ytfQ",6231,25,3511,73,2983,78,6123,11,5549,86,844,14,391,18,4041,78,1171,135,1876,5,1255,3,275,6,419,28
"17344_rbsA_2",2659,17,1831,59,832,42,1644,4,1470,71,248,2,198,8,1145,52,490,76,680,5,491,5,130,3,173,14
"17345_ytfT",260,3,299,6,189,5,485,0,272,11,70,1,51,1,144,13,150,13,171,2,139,5,55,1,51,6
"17346_yjfF",547,6,636,20,460,8,1349,2,633,22,341,20,204,15,251,34,411,104,464,11,383,4,149,5,180,22
"17347_fbp",5886,396,9524,1475,10087,214,13088,146,11108,2487,11365,235,10054,518,11561,1103,8589,2536,8896,55,5678,27,5526,80,7872,1630
"17348_mpl",3475,676,3595,1079,5390,308,4749,159,4419,2358,2440,349,1879,316,2464,929,1022,1998,1848,44,1281,9,3072,158,1510,1081
"17349_hypothetical_protein",2809,1103,4894,2152,4953,450,4261,218,3260,3655,2748,495,2587,530,2468,2169,2002,4388,2900,98,1858,21,1560,286,1412,1369
"17350_peptidase_PmbA",2734,822,3544,1624,3302,402,3963,154,3943,2629,2548,224,3679,312,4011,1893,2370,2901,3117,57,1803,11,3668,123,2280,866
"17351_cybC",854,146,952,333,765,73,1202,44,1378,1022,775,75,2180,65,946,421,686,658,1094,15,661,3,2879,50,656,267
"17352_pflA_1",479,5,449,41,544,6,501,5,718,121,350,4,196,11,224,13,236,50,165,3,238,0,48,2,136,16
"17353_nrdD",7063,78,6143,551,9453,111,6225,52,5856,900,4032,84,4925,161,3024,213,2942,1087,3276,11,3696,6,786,56,2806,361
"17355_treB",453,9,203,29,164,11,200,4,116,21,81,1,183,11,474,29,133,33,77,5,173,4,81,2,84,27
"17357_mgtA",531,84,622,180,748,230,780,24,537,250,420,34,406,57,375,208,506,398,454,24,422,10,578,15,407,129
"17358_ridA",1441,334,2509,625,3610,153,2301,63,2309,357,3035,170,3499,137,3764,823,2140,1344,3999,34,2085,6,1295,76,1370,360
"17359_pyrI",324,27,261,146,212,17,337,8,408,224,75,14,277,13,186,51,142,129,141,5,153,1,88,6,83,58
"17360_pyrB",1385,100,664,577,628,67,760,19,1005,760,233,43,1059,44,463,186,563,540,481,10,492,5,119,21,239,226
"17364_tabA_3",2927,42,2578,33,1791,33,1285,2,1166,164,1382,28,1248,87,1055,48,1188,156,972,6,1548,0,716,14,1290,90
"17366_argI",7771,838,9915,261,18080,109,5617,32,10346,254,7435,92,9518,205,9661,159,16078,516,5761,12,9549,5,5952,29,4648,315
"17367_rraB",7937,3153,11803,5936,15173,690,15924,701,13307,16270,10882,1106,9979,1458,17467,6701,14817,11450,10751,200,9492,47,9432,555,9423,5151
"17368_Acetyltransferase_-GNAT-_family_protein",1646,47,1151,57,744,13,1102,3,1714,340,543,16,533,34,475,43,416,116,425,1,386,3,688,4,271,80
"17369_yjgN",29,6,84,14,162,6,30,4,69,36,177,8,106,7,59,12,145,55,96,10,165,3,350,4,126,18
"17370_valS",7541,5189,10551,8809,15757,1865,11801,700,10069,7581,13896,1394,15581,2190,11667,6591,10078,12897,10589,263,6780,33,12418,539,7291,4873
"17371_holC",1621,421,1731,892,2093,272,1496,91,1491,919,1988,177,1845,141,1377,648,1433,1549,1706,46,868,7,1650,79,996,410
"17372_pepA",8262,1271,10536,2959,10401,576,11225,198,7918,3325,9521,568,8776,799,5741,2376,7908,6207,7347,131,4821,33,5602,245,4930,2136
"17373_lptF_2",1224,681,1688,1080,2730,198,1823,72,1406,1415,2167,377,2544,572,1094,800,1630,2940,2612,61,1745,15,3408,150,929,635
"17374_lptG_2",631,321,1113,621,1885,158,1914,84,1328,874,1572,246,1860,323,1365,1000,1169,2154,1544,44,1301,8,2003,122,839,558
"17375_AAA-like_domain_protein",1225,38,2550,121,974,14,2311,11,2571,216,1719,41,1520,66,1181,111,1445,212,1549,10,1314,7,403,7,680,150
"17381_ahr",671,17,1874,76,982,22,1284,3,1234,104,1251,21,1752,25,1244,26,1605,218,2311,7,712,4,391,8,162,46
"17383_intA_2",1847,426,1465,332,1548,148,1222,38,991,694,4548,184,3588,752,1320,716,2218,599,8576,116,1893,13,522,91,3107,2028
"17402_fecD",3177,20,922,1040,8619,155,1083,148,860,146,5391,46,1701,498,7804,2520,4576,723,3351,40,3790,13,1544,90,3954,572
"17435_nanS",279,4,14156,22,15773,7,8545,4,15309,125,1840,5,327,11,6975,11,1105,31,599,3,5203,0,124,0,1272,30
"17437_nanC",300,4,37511,22,50667,14,14785,0,30878,22,5256,4,1051,17,53490,6,10247,53,2596,1,20024,2,129,1,3874,12
"17438_xerC_4",931,43,1264,128,126,22,433,5,71,134,1518,55,1569,59,1882,264,1012,398,507,0,1043,2,2053,24,632,143
"17448_uxuA",134453,496,124470,179,69293,947,45450,7,66282,194,26468,424,35397,631,44274,3227,63276,2415,34104,90,43225,15,1354,168,54925,1135
"17451_pdhR_2",5607,274,7075,456,3627,116,6430,44,3122,453,1997,118,2403,133,3914,977,2567,531,2257,31,2449,9,613,64,2727,298
"17454_iraD",224,4,438,7,119,2,165,0,114,16,575,19,257,18,40,5,502,69,275,8,352,2,285,5,347,39
"17455_yjiE",2172,103,1741,201,1353,50,1173,11,1920,306,1090,41,1172,62,1488,237,909,272,630,12,835,3,833,28,534,156
"17457_yjiG",1299,19,1079,89,463,8,284,2,914,94,818,16,1271,25,578,42,505,76,422,5,409,1,80,6,289,41
"17461_SdiA-regulated",284,16,504,184,240,9,260,4,158,66,101,10,167,46,101,48,153,82,91,9,165,3,120,3,150,34
"17463_fldI",200,1,103,9,130,4,26,1,57,8,26,1,297,37,24,5,26,10,28,0,25,1,16,0,33,3
"17464_fldC",720,15,423,23,409,14,180,4,188,15,146,7,165,5,137,19,128,52,115,1,125,2,60,2,80,8
"17480_yjiA",1483,55,2009,168,1759,53,1874,8,2451,249,1260,26,1326,98,1033,144,762,221,1061,3,703,3,875,11,939,321
"17481_hypothetical_protein",410,14,524,53,402,21,727,4,419,74,431,25,597,60,368,60,239,98,526,3,211,2,205,9,368,287
"17482_yjiY_1",32403,158,8775,609,10925,385,7769,154,11323,309,11950,328,16432,1463,20627,554,5612,2815,19964,57,7229,36,1156,48,8132,6233
"17487_ttuB",1533,50,451,36,124,4,840,6,1884,241,70,4,74,8,45,7,67,27,66,2,47,2,56,2,49,15
"17498_yjjM",2586,7,1115,22,425,72,658,1,1490,42,190,1,133,11,146,8,150,16,137,0,181,2,152,1,107,14
"17499_yjjN",162,5,137,4,53,3,99,1,125,13,17,1,12,1,19,2,14,4,19,4,17,3,15,0,9,4
"17500_phosphoglycerol_transferase_I",595,121,1152,558,1987,145,1092,49,913,1181,995,170,605,188,844,476,459,846,506,40,517,12,1621,35,569,461
"17501_hypothetical_protein",1117,145,1076,308,1222,77,1213,19,787,507,1129,94,970,122,819,277,799,672,667,12,587,6,719,44,708,338
"17502_dnaC",1279,366,2742,933,3702,204,3602,75,2385,1163,2572,170,1574,222,1312,493,1570,1753,1950,31,1294,5,1200,88,1694,828
"17503_dnaT",757,165,1294,428,1361,86,1248,36,737,244,747,65,720,64,517,245,318,343,754,12,393,1,482,34,639,263
"17504_hypothetical_protein",43,1,103,2,44,1,63,0,76,3,44,0,39,0,20,3,0,0,27,1,31,0,22,0,34,2
"17505_yjjP",539,16,685,28,448,8,646,5,347,38,288,7,433,17,200,40,0,0,246,2,274,3,380,6,246,23
"17506_yjjQ",22,3,118,0,60,1,118,0,89,8,59,1,51,3,46,7,0,0,44,1,56,5,35,1,26,4
"17507_bglJ",92,1,96,6,63,2,113,0,64,3,52,2,50,5,43,7,0,0,47,0,51,1,41,0,35,8
"17509_hypothetical_protein",6040,11,16595,21,17977,52,27543,39,19828,24,9618,6,1128,362,14377,41,0,0,12096,4,16867,1,367,10,9825,563
"17511_holD",1306,1114,1641,2020,2239,458,1383,316,1362,741,959,330,672,124,779,1682,0,0,611,75,704,11,1154,235,1098,902
"17512_mshD",1071,543,1913,1234,1451,254,1464,75,996,1371,884,192,773,204,654,752,0,0,658,54,491,8,786,105,579,408
"17513_yjjG",473,273,689,281,782,104,820,24,611,368,688,82,500,73,404,430,16,74,398,23,377,2,482,38,297,141
"17530_prfC",1467,2592,3488,4555,5841,936,3445,357,1667,4951,1554,752,1043,799,837,2325,0,0,579,135,590,17,1639,229,2806,2940
"17531_osmY_2",1000,75,4470,204,1131,60,8153,67,3920,171,1985,12,4826,65,1954,73,0,0,6476,6,1516,1,2758,6,180,51
"17532_hypothetical_protein",412,1,1089,7,239,2,1142,0,457,14,295,1,658,6,365,5,0,0,715,1,234,0,219,0,68,8
"17533_Patatin-like_phospholipase",577,68,818,64,376,17,983,8,743,151,514,12,414,20,302,31,0,0,474,3,364,1,404,7,332,45
"17534_yjjV",198,36,120,37,132,2,183,1,205,75,155,8,99,10,124,11,0,0,154,1,107,1,90,3,98,14
"17538_deoA",2882,164,2297,391,1434,116,1904,22,1954,440,2344,37,2416,108,3052,464,2572,500,3646,8,1793,0,911,26,1075,256
"17539_deoB_2",9579,2209,9132,4830,7516,1242,5982,204,6844,2850,8473,516,9165,1149,7945,4101,7268,5845,11241,103,6449,42,15731,497,4467,2335
"17540_deoD",5291,1307,5372,1597,4394,296,5170,108,5083,1062,4432,202,6107,402,4835,1078,4619,2429,5845,35,3359,14,5943,117,2425,870
"17542_lplA",914,131,986,235,1037,41,1170,22,1219,318,1129,65,831,67,864,268,1282,653,978,12,590,1,689,15,1084,240
"17543_hypothetical_protein",468,64,556,178,610,31,610,11,505,234,340,38,505,38,412,145,455,340,337,4,295,1,521,13,427,126
"17544_serB",1278,689,2409,1176,4468,485,2380,118,2150,1204,2658,264,1623,230,1633,1688,1141,2485,1276,56,1040,10,2823,135,1429,1373
"17545_hypothetical_protein",968,422,1772,1031,2785,232,2410,89,2672,1367,1941,154,1973,283,1836,1026,1964,1966,973,30,895,11,2171,79,1175,814
"17547_yjjK",6224,2699,7621,3466,7028,546,8580,317,8030,5366,5822,730,5328,851,6107,3003,4009,5418,3965,113,3430,30,5564,263,3675,2893
"17548_slt",1943,282,2926,320,2769,180,3524,37,2443,521,2226,84,2957,222,2113,385,1881,924,3136,24,1300,6,3940,44,1399,307
"17549_trpR",296,75,554,174,346,16,603,11,301,169,234,22,286,23,232,100,131,174,168,6,162,2,226,13,155,65
"17550_yjjX",477,54,800,140,352,20,744,8,597,202,215,26,399,32,257,70,272,186,222,5,249,1,350,17,285,89
"17551_pspB_1",1068,179,1760,531,1918,123,1719,58,1269,961,1153,169,1272,274,1505,461,672,985,874,21,904,13,1948,79,1062,811
"17552_rob_1",6732,529,8131,1228,6801,336,9596,112,8708,1675,5438,192,5040,233,3776,636,4729,1820,6469,39,3621,4,4363,98,3678,611
"17553_hypothetical_protein",1845,360,1466,281,1769,59,1448,20,1222,735,1508,69,1415,123,1209,176,988,582,1159,2,896,4,2113,29,827,228
"17557_arcA",7732,331,11831,931,9084,78,15496,62,11878,2542,6497,204,6761,328,5686,594,5599,1526,5864,30,3584,9,2131,90,3779,729
"17558_putative_tRNA-rRNA_methyltransferase",635,96,1193,368,809,48,1641,28,1027,842,657,54,1064,96,505,219,475,360,747,14,519,5,1304,41,547,200
"17559_thrA",4644,338,5747,658,3723,155,7034,120,5385,2523,4769,202,3926,582,4023,515,4315,1729,2454,16,2029,11,24514,59,3410,1165
"17560_thrB",1638,104,1495,235,1955,101,1533,34,1792,598,1532,67,1597,141,2068,226,3688,1262,1115,12,1272,3,7902,21,2623,1003
"17561_thrC",1237,102,1824,246,1388,51,1392,51,1517,527,1515,84,1971,189,1884,171,2132,620,1214,14,1152,2,6184,21,2034,808
"17563_hypothetical_protein",1911,453,3315,1075,4470,513,3615,365,2999,1740,3219,196,3665,1221,2687,1242,2337,2115,3068,26,1622,15,4217,261,1528,709
"17564_alsT",448,37,743,54,585,18,662,8,507,70,670,12,705,26,654,103,604,110,936,8,521,1,196,7,361,48
"17565_tal_2",36168,3898,48973,9235,50890,2448,48936,1016,54392,13576,40650,1924,36902,2578,43369,7086,42301,12963,36014,236,31779,84,50681,1054,36984,6548
"17567_yaaH",304,128,453,244,665,20,407,23,269,357,683,818,335,80,524,798,492,3000,593,45,492,4,384,52,342,1955
"17568_hypothetical_protein",88,23,136,83,52,12,109,2,159,200,43,8,37,3,57,42,55,67,40,2,31,1,41,3,23,10
"17569_hypothetical_protein",44,18,52,103,49,32,36,5,81,147,24,20,23,1,29,123,9,56,54,4,16,1,49,2,14,16
"17570_dnaK_2",62768,5270,41562,8980,45474,6909,29549,673,43791,9620,20773,1429,28891,9265,26942,8437,21880,17245,16719,256,14612,62,91971,621,7880,7237
"17571_dnaJ",5005,931,3799,2825,4717,634,2894,134,3841,1582,3137,439,2815,1027,3248,1901,1991,3514,1897,77,2330,14,7935,168,1189,1890
"17573_nhaA",1300,785,3628,1137,1705,113,5069,200,3202,1001,1504,141,1473,183,2021,549,1525,2574,1611,33,1278,5,1301,63,762,566
"17574_nhaR",498,164,1324,307,1023,46,2034,82,1158,314,1149,80,1038,129,1278,261,783,922,862,15,556,6,469,46,578,369
"17580_rpsT",8416,6027,11245,10150,15425,986,8212,825,7613,14176,6981,3430,6593,2581,5997,5922,3637,25555,3399,409,4357,74,5676,1688,4995,9056
"17581_ribF",8922,1520,10703,2458,11661,718,10461,194,9658,4477,8044,599,7612,866,7801,3578,6032,5331,6887,123,5261,26,7861,283,6514,2107
"17582_ileS",9460,2740,9157,4709,15280,1360,11886,458,13294,7598,15492,1125,14842,2064,14267,5023,13055,10598,11170,158,10292,41,13309,400,10303,4885
"17583_lspA",708,216,1660,874,1194,134,1197,50,1370,808,1741,143,1600,219,1877,907,1669,1347,1661,25,1233,7,1607,49,1187,534
"17584_fkpB",1102,469,960,410,800,121,701,52,715,453,843,61,924,121,1081,392,1056,984,878,12,638,2,954,31,711,233
"17587_rihC",3627,113,2015,174,2001,74,1164,19,1379,120,145,7,752,84,1340,116,985,590,119,6,1001,5,182,17,877,110
"17588_dapB",2061,207,2032,404,2166,81,2684,71,2762,946,1797,177,2279,195,2379,458,1887,1102,859,11,1820,5,1897,96,1681,453
"17589_carA",4617,359,5727,5279,8035,168,3272,60,10783,1461,4183,253,3464,247,7139,528,4698,2101,1612,30,4646,12,2162,64,2295,1749
"17592_DNA-binding_transcriptional_activator_CaiF",872,18,836,85,755,8,524,2,671,76,503,10,417,23,497,42,589,71,311,0,941,2,198,4,285,73
"17593_dapH_1",178,14,186,46,78,4,191,6,123,31,144,5,77,4,99,21,97,27,128,5,103,1,30,4,81,16
"17596_caiB",588,105,1017,318,745,67,1169,22,852,386,531,44,529,37,355,176,386,322,549,7,377,4,206,22,358,75
"17597_caiA_2",501,56,654,227,515,44,689,24,625,350,462,36,527,33,449,195,434,300,519,11,449,4,183,12,419,106
"17598_caiT_2",64,2,67,5,45,4,67,1,26,8,44,2,22,1,10,3,26,14,27,5,28,2,20,0,19,5
"17599_etfB_2",122,12,140,17,138,6,99,2,103,21,113,8,80,12,94,28,60,87,56,7,84,1,60,7,63,21
"17600_etfA_3",123,4,103,24,102,18,44,2,68,15,58,3,87,4,74,27,64,71,48,2,55,1,52,4,50,12
"17602_hypothetical_protein",25,1,13,2,19,1,17,0,15,0,6,0,7,0,4,3,4,5,6,0,6,0,3,0,10,1
"17604_kefF_1",291,17,442,18,336,11,463,2,263,35,464,8,451,56,262,55,362,117,380,1,213,0,534,4,165,38
"17605_kefC_2",551,47,940,118,858,28,1308,11,913,276,1152,45,1027,102,777,134,1005,286,1024,13,552,7,1337,12,490,136
"17606_folA",715,278,1565,863,2979,134,1256,96,738,1432,731,305,683,401,741,909,616,2141,687,52,543,16,2010,118,529,1064
"17607_apaH",1093,325,1515,589,1337,224,1590,41,1357,652,1201,133,1369,182,1203,826,1316,1144,1347,27,1283,5,1888,54,1010,398
"17609_rsmA",1286,631,2189,1106,1520,191,3160,96,2109,1366,1372,161,1602,204,1805,951,1402,1508,1499,34,1298,9,2081,79,1136,611
"17610_pdxA",1234,460,1561,789,1577,210,1503,98,1321,960,1611,154,1801,212,2190,1053,1472,1161,1411,17,1403,5,3267,54,1115,742
"17612_lptD",10528,3812,18308,6085,19939,1479,20567,513,17549,11520,13775,1156,14745,2244,13328,6923,10358,10575,12833,210,9668,60,22410,490,10162,4760
"17613_djlA",640,248,968,304,943,56,1202,28,673,383,885,85,1342,126,1001,358,650,653,1118,13,651,4,1581,31,819,393
"17614_rluA",306,391,500,757,196,72,435,68,462,807,335,83,359,68,379,443,332,886,181,12,196,2,113,30,135,413
"17615_rapA",1706,2175,3191,6451,4484,1157,3748,578,2919,5520,3151,1277,2094,797,1621,4444,2069,14190,1442,215,1205,34,1096,456,1207,3929
"17617_araD",1376,3,1171,7,1842,37,2359,0,944,5,144,6,92,3,129,3,566,7,236,3,589,0,17,1,182,27
"17618_araA",6777,23,4604,25,4849,137,6004,1,3001,20,396,13,245,8,392,18,1406,47,771,8,3897,5,45,0,649,32
"17619_araB",3442,9,2221,12,2540,130,2307,0,1566,2,350,14,142,7,210,19,1932,36,882,9,5143,2,41,1,628,20
"17622_thiQ",74,37,118,51,177,15,143,5,135,36,151,17,129,9,130,79,188,206,92,2,90,2,174,10,79,59
"17624_thiB",526,116,774,321,1494,78,933,28,419,264,669,50,740,97,309,273,335,589,315,18,326,6,696,28,530,221
"17625_sgrR_1",665,90,758,199,2947,41,1054,17,727,212,3643,35,1011,53,971,317,1189,294,641,10,3135,7,1837,29,4609,174
"17626_sgrT",6928,3,1667,6,1193,8,588,1,2373,23,900,2,3156,47,5924,2,2991,105,1972,0,3943,0,12,1,732,3
"17628_leuD",2754,65,20876,38,38693,26,10085,7,1000,76,52316,52,5730,82,3997,112,32193,219,2539,4,29998,2,5527,9,34159,252
"17629_leuC",3668,158,56768,167,65528,63,28484,44,3541,260,126203,200,12712,218,7824,381,60000,496,5409,11,59214,9,18833,39,93994,685
"17630_leuB",3280,128,32238,104,37071,50,21159,21,2983,177,98631,104,8907,150,4151,271,58310,391,3768,5,32313,4,13934,14,77224,483
"17632_leuO",111,2,438,8,407,7,534,1,325,19,302,2,452,10,251,5,285,25,428,2,327,2,402,1,186,7
"17633_ilvI",7569,159,9310,326,9823,134,9401,35,8256,1100,12364,186,7167,402,10960,487,8712,605,6522,14,7275,13,4308,31,8079,971
"17634_ilvH",3051,37,3079,72,1867,14,2383,8,2127,276,1724,15,1492,45,1668,57,1524,76,830,1,1193,4,585,1,918,78
"17635_cra",4657,775,7207,1118,6576,239,9264,112,7429,2983,6345,336,5504,329,6693,1796,4718,2060,5138,55,5298,13,6561,96,4566,1095
"17636_cell_division_protein_MraZ",5574,1288,7284,2853,5517,553,6944,291,5488,3689,4990,1192,4973,697,4385,2881,3966,6293,5294,169,3691,23,6996,494,4531,2320
"17637_rsmH",7203,964,7683,1792,7663,432,8577,157,7303,1956,6290,551,5673,391,5395,2159,4728,4521,6169,114,4154,22,7394,203,3846,1522
"17638_ftsL",1798,472,2672,989,2865,167,3203,67,3453,1682,3123,345,3069,277,1919,1042,1862,1980,2583,38,1448,7,4343,179,1546,773
"17639_ftsI_1",4192,933,3732,941,7759,421,6502,136,4036,1423,3821,241,5613,484,5031,1473,4813,3612,5042,80,4508,15,6760,189,3784,1622
"17641_murE",4344,944,5448,1914,6035,352,5255,163,5756,2331,4982,389,4595,330,4885,1397,4842,3086,4517,57,4132,14,4855,160,3483,1412
"17642_murF",3370,839,3789,1540,4532,319,3371,99,4359,1980,5019,369,4680,366,4370,1253,4339,2595,4445,51,3872,16,4770,107,2777,1124
"17643_mraY",999,278,2102,779,1861,149,2146,75,2227,1036,2118,174,2398,207,2302,756,2480,1628,2313,33,2618,10,2436,72,1710,605
"17644_murD",2111,435,3220,995,1649,110,2311,84,2638,1112,1996,123,2150,120,1700,550,1644,1050,2276,17,1881,1,1793,45,1384,472
"17645_ftsW",1680,900,3861,1490,3622,360,2807,117,3025,1895,3226,351,3903,457,2949,1209,3143,2901,3754,55,3480,9,4307,99,2434,1016
"17646_murG",2574,995,3779,1426,4153,422,3179,105,3380,1876,2920,261,3645,386,2625,1150,2604,2616,3374,47,3001,8,4412,77,2383,941
"17648_ddlB",3517,1233,7269,2392,6347,500,6419,153,6197,3403,6335,397,6198,715,4723,1902,5070,3847,4914,72,5246,22,6427,181,3703,1644
"17649_ftsQ",5087,1453,7502,3095,6595,478,6927,188,6254,5773,5848,672,5930,906,5479,2677,5671,6079,5607,122,4143,22,5854,227,4298,2721
"17650_ftsA_2",7943,1723,13919,3153,13378,628,14344,258,13628,7039,11887,845,13644,1234,10848,2403,12341,6799,13059,109,10558,32,12607,284,8530,2992
"17651_ftsZ",11048,1967,21073,3875,14831,606,20019,294,21628,6690,16502,805,15485,1189,12613,2645,11782,5244,17961,96,10927,17,12155,209,10350,2826
"17652_lpxC",6545,1654,10883,3033,11290,1056,9892,245,9222,2581,6688,569,8539,959,6847,3100,6905,6464,6433,110,5876,25,10026,484,5496,1802
"17653_secM",3019,982,4539,1809,6272,1022,5864,258,5394,2386,3866,516,4659,903,3332,1531,2704,3389,3036,72,3922,26,7620,194,4030,1999
"17655_mutT",77,45,130,72,140,31,129,9,76,142,76,18,93,33,146,65,104,203,69,2,53,2,279,13,63,59
"17656_yacG",443,90,560,203,1530,31,790,17,690,472,816,80,361,64,518,245,325,210,469,13,307,3,410,18,346,183
"17658_coaE",1927,364,2746,615,2406,100,2652,47,1941,878,1665,151,1866,180,1313,531,1067,1086,1538,27,1450,12,1185,60,1501,608
"17659_guaC",3042,256,5806,597,3482,113,5505,75,4750,1228,3109,114,3073,180,2424,376,2230,1118,2404,28,1804,9,2550,58,1939,559
"17661_epsE",293,35,89,8,63,0,56,0,431,87,43,0,47,5,46,27,57,34,52,4,32,6,42,0,30,12
"17662_pilE1",21,0,13,3,28,3,8,2,14,3,10,1,12,0,8,4,23,18,14,0,11,1,18,0,14,2
"17663_nadC",1258,117,1999,298,1897,77,1756,16,1727,552,1648,76,1692,108,1248,286,1207,477,1365,6,1048,4,2234,35,1575,325
"17664_ampD",1853,144,3262,338,2443,82,3407,43,2956,442,2217,45,2512,182,2607,373,2075,696,2168,13,2211,6,2421,28,2660,358
"17667_aroP_1",2520,954,3508,1469,3616,170,2484,86,3735,2635,2644,392,2880,425,1940,1206,2209,2669,2457,73,1579,18,2518,154,1748,1572
"17668_pdhR_3",10475,4349,15626,16605,29906,2560,12920,1320,12115,10812,15505,1131,12133,966,11568,4838,14648,30900,13004,261,8555,33,14720,808,14315,4489
"17669_aceE",48915,59240,45245,129182,68687,14223,43657,6475,73166,223836,133052,8269,127036,14112,81703,41105,133993,188692,118173,2123,68998,227,108413,4463,92118,19293
"17670_aceF",27562,20093,15021,29937,15981,4085,9853,1505,15536,49060,31671,2181,37180,2817,27054,16070,34829,51256,34301,590,23321,59,23748,1265,31660,6481
"17671_lpdA",26164,15094,21992,31519,20040,3340,17663,1544,25769,65962,29662,2002,40405,4729,30300,13338,27155,39247,46929,591,24422,63,32941,1369,27874,7397
