,HM01,HM03,HM06,HM07,HM14,HM17,HM43,HM54,HM56,HM57,HM60,HM66,HM68,HM86,HM01_UR_count,HM01_UR_tpm,HM01_UTI_count,HM01_UTI_tpm,HM03_UR_count,HM03_UR_tpm,HM03_UTI_count,HM03_UTI_tpm,HM06_UR_count,HM06_UR_tpm,HM06_UTI_count,HM06_UTI_tpm,HM07_UR_count,HM07_UR_tpm,HM07_UTI_count,HM07_UTI_tpm,HM14_UR_count,HM14_UR_tpm,HM14_UTI_count,HM14_UTI_tpm,HM17_UR_count,HM17_UR_tpm,HM17_UTI_count,HM17_UTI_tpm,HM43_UR_count,HM43_UR_tpm,HM43_UTI_count,HM43_UTI_tpm,HM54_UR_count,HM54_UR_tpm,HM54_UTI_count,HM54_UTI_tpm,HM56_UR_count,HM56_UR_tpm,HM56_UTI_count,HM56_UTI_tpm,HM57_UR_count,HM57_UR_tpm,HM57_UTI_count,HM57_UTI_tpm,HM60_UR_count,HM60_UR_tpm,HM60_UTI_count,HM60_UTI_tpm,HM66_UR_count,HM66_UR_tpm,HM66_UTI_count,HM66_UTI_tpm,HM68_UR_count,HM68_UR_tpm,HM68_UTI_count,HM68_UTI_tpm,HM86_UR_count,HM86_UR_tpm,HM86_UTI_count,HM86_UTI_tpm
b1235,PROKKA_00800,PROKKA_04188,PROKKA_05109,PROKKA_00618,PROKKA_01246,PROKKA_00254,PROKKA_00314,PROKKA_03061,PROKKA_03411,PROKKA_05058,PROKKA_01253,PROKKA_04979,PROKKA_00654,PROKKA_03516,705.0,38.90982833116984,131.0,28.52351917810268,2026.0,83.18093191181669,206.0,20.647214343424956,1339.0,54.39714249949666,145.0,26.785044657568648,2628.0,100.74622129088075,79.0,32.49438161895145,1395.0,57.42978231729591,485.0,29.311551911605935,1769.0,90.7283457033992,61.0,26.64358767633077,1930.0,103.05988088383731,402.0,42.15061048304676,1282.0,60.932912608081516,314.0,42.90387460463232,1252.0,72.96916164744631,511.0,29.206698348498467,2020.0,107.49371438502386,29.0,28.757230166582495,658.0,31.481954051104417,32.0,32.82326501666515,1387.0,81.91409647975439,2.0,26.006045531027144,1599.0,97.39802691754333,79.0,28.466033547149546,639.0,43.10150827975546,232.0,29.925055186203608
b1237,PROKKA_00804,PROKKA_04190,PROKKA_05111,PROKKA_00620,PROKKA_01248,PROKKA_00252,PROKKA_00312,PROKKA_03063,PROKKA_03409,PROKKA_05060,PROKKA_01256,PROKKA_04981,PROKKA_00656,PROKKA_03514,85848.0,11621.435422621995,10363.0,5534.478480358443,144218.0,14523.229586511354,23505.0,5778.483734843933,183642.0,18298.98146578645,17421.0,7893.267970246922,180412.0,16963.99828086455,8427.0,8501.85263443288,158041.0,15958.502104821724,84055.0,12460.056755333753,124125.0,15614.706106471931,5113.0,5477.697631022001,120008.0,15718.167732017648,34842.0,8960.665925012767,156340.0,18226.085957153777,19792.0,6633.090802849712,134272.0,19194.635936054558,41634.0,5836.723183753657,101434.0,13239.593353935952,2738.0,6659.504136816582,109400.0,12838.447302495286,3048.0,7668.424699138596,152311.0,22063.420768540687,255.0,8132.87124860445,70576.0,10544.30912276144,8101.0,7159.750548821817,71453.0,11821.469639069219,23479.0,7428.240643902833
b0876,PROKKA_00386,PROKKA_03841,PROKKA_04562,PROKKA_00166,PROKKA_00779,PROKKA_00878,PROKKA_00652,PROKKA_02627,PROKKA_03806,PROKKA_04559,PROKKA_00790,PROKKA_04372,PROKKA_00156,PROKKA_04040,1365.0,46.02860027528975,105.0,13.968379623103763,1225.0,30.728782144745306,175.0,10.716604760474834,1266.0,31.423469513743083,179.0,20.202370087030282,1539.0,36.04681884980716,47.0,11.811470303246992,1229.0,30.912901107280486,223.0,8.234303241117567,1548.0,48.50773929843797,67.0,17.879797298545014,1007.0,32.85388380740716,308.0,19.731197860445246,1208.0,35.07969156783439,170.0,14.191905383786258,927.0,33.009555863427245,607.0,21.197037850293032,1642.0,53.38629383113136,39.0,23.628632174018854,706.0,20.63789541576143,25.0,15.667392689743755,1341.0,48.38780048028356,2.0,15.889097782225871,944.0,35.1316549609538,74.0,16.29132863112049,798.0,32.886633644377085,168.0,13.23979241662388
b0208,PROKKA_04644,PROKKA_03141,PROKKA_03895,PROKKA_04584,PROKKA_00036,PROKKA_01627,PROKKA_01337,PROKKA_01937,PROKKA_04503,PROKKA_03888,PROKKA_03184,PROKKA_03634,PROKKA_04395,PROKKA_04678,1437.0,87.90027129591016,37.0,8.928875860778613,1506.0,68.52871086389273,81.0,8.997928015768986,1081.0,48.672589595015474,46.0,9.41771305329649,1466.0,102.76306665361147,22.0,16.546401059268653,1366.0,62.32709875047391,187.0,12.525697827984894,845.0,48.03249186817222,21.0,10.165890171800847,842.0,49.83192546589352,109.0,12.666818962372421,1642.0,86.49685466073078,141.0,21.352524500005046,968.0,62.52786998561557,309.0,19.57416722038981,833.0,49.129229323721376,12.0,13.188443745000255,357.0,18.9307252681946,6.0,6.8209725373116346,576.0,37.702306291130135,4.0,57.64578582698138,1806.0,121.92217201468458,73.0,29.153182765672675,493.0,36.85545513278815,43.0,6.147218926166919
b2373,PROKKA_02133,PROKKA_00756,PROKKA_01178,PROKKA_01957,PROKKA_02405,PROKKA_04159,PROKKA_03828,PROKKA_04521,PROKKA_02239,PROKKA_01204,PROKKA_02754,PROKKA_01181,PROKKA_01823,PROKKA_02302,119.0,3.927472913024299,9.0,1.1718455092818034,206.0,5.057636355913293,43.0,2.577263011615088,138.0,3.352514272388969,24.0,2.6511338424248216,221.0,5.066309510119283,3.0,0.737901646466258,144.0,3.545042890652901,2010.0,72.6422305453793,107.0,3.2816705250857585,68.0,17.761016640180085,66.0,2.1075228989030452,30.0,1.88102734935093,84.0,2.3874772297412323,28.0,2.2878151800017132,76.0,2.648772503269195,69.0,2.358341509766249,827.0,26.31681026797203,17.0,10.080777199420208,29.0,0.8297166866064875,7.0,4.293642492495065,92.0,3.249122240473476,0.0,0.0,122.0,4.443831318213017,7.0,1.5083215808799293,37.0,1.492414202232231,9.0,0.6942014618853007
b0855,PROKKA_00360,PROKKA_03820,PROKKA_04540,PROKKA_00142,PROKKA_00757,PROKKA_00899,PROKKA_00673,PROKKA_02606,PROKKA_03827,PROKKA_04537,PROKKA_00762,PROKKA_04351,PROKKA_00135,PROKKA_04062,1713.0,84.52926567688964,21.0,4.088185951475029,1459.0,53.557360838190874,36.0,3.2260885383594595,1692.0,61.457572740104744,51.0,8.423141261490512,3599.0,123.35728070753294,26.0,9.561676998222968,1539.0,56.6475482296441,473.0,25.55864057086664,569.0,26.091975449701902,17.0,6.638826608222653,688.0,65.06301462254531,125.0,23.211395176285517,2116.0,89.92058252339308,63.0,7.696387959908674,2820.0,146.94799728152094,89.0,4.548111542543436,2556.0,121.61078321363006,6.0,5.319610583817402,908.0,38.8419630805351,6.0,5.502532126304356,1035.0,54.65149787980871,2.0,23.251654124387017,1345.0,73.24930613890356,21.0,6.765481265694439,739.0,44.567224009247255,333.0,38.40349446429557
b3050,PROKKA_02898,PROKKA_01458,PROKKA_02028,PROKKA_02796,PROKKA_03189,PROKKA_03381,PROKKA_03090,PROKKA_00052,PROKKA_01465,PROKKA_02033,PROKKA_05110,PROKKA_01910,PROKKA_02527,PROKKA_01462,154.0,13.68830641752451,9.0,3.1559718485268276,317.0,20.960536896697842,13.0,2.0984392369500298,119.0,7.785764638070582,60.0,17.849843915213224,383.0,23.646179332161307,8.0,5.299439911452427,250.0,16.575314257546186,26.0,2.5306333215802437,135.0,11.150843682775836,14.0,9.848037749895045,105.0,9.029847714695878,38.0,6.416825253440279,73.0,5.587860723451062,31.0,6.821617440529749,71.0,6.664263744837234,34.0,3.1296752977234825,114.0,9.77001772781826,17.0,27.149183745338366,65.0,5.008503062454927,12.0,19.82311255676577,161.0,15.313231926683018,3.0,62.823825412393866,101.0,9.907905803621908,11.0,6.383389583946537,92.0,11.165559434952176,20.0,4.641710189199524
b1708,PROKKA_01360,PROKKA_00030,PROKKA_00373,PROKKA_01220,PROKKA_01692,PROKKA_04955,PROKKA_04581,PROKKA_03549,PROKKA_02970,PROKKA_00369,PROKKA_01876,PROKKA_00360,PROKKA_01082,PROKKA_03089,1099.0,132.4217597619316,35.0,16.637624579817558,2149.0,192.624808920791,65.0,14.223257328034148,1415.0,125.49990998343144,34.0,13.71180897883441,2367.0,198.10394669708873,22.0,19.755832299213004,1742.0,156.56784644525854,177.0,23.35402848072723,1093.0,122.38460375762035,20.0,19.071477046440833,1164.0,135.69903906816245,245.0,56.08353310352848,1001.0,103.86983819809187,52.0,15.511781371304714,1028.0,130.80357298982193,168.0,20.963428502854704,1045.0,121.40580578084509,11.0,23.81404694903602,989.0,103.30552366031245,7.0,15.675496513548795,845.0,108.95078356167886,1.0,28.388064787640612,1748.0,232.4526964799389,58.0,45.626727821617855,644.0,94.83506408005715,115.0,32.38443170255638
b0167,PROKKA_04600,PROKKA_03095,PROKKA_03851,PROKKA_04535,PROKKA_04783,PROKKA_01674,PROKKA_01383,PROKKA_01891,PROKKA_04548,PROKKA_03840,PROKKA_03234,PROKKA_03589,PROKKA_04349,PROKKA_04722,3049.0,63.79705240970155,256.0,21.132202716948765,4974.0,77.42177307810182,683.0,25.9530223764507,4115.0,63.377972357219654,597.0,41.80918436959496,4551.0,66.14289995708222,226.0,35.2421679066527,3343.0,52.17618612142586,1145.0,26.234666791926237,4475.0,87.01240859166488,135.0,22.354740310423914,2475.0,50.1049371829401,617.0,24.52652224908799,2607.0,46.97620569424791,541.0,28.024451627637,3706.0,81.88671219918987,1046.0,22.66554890952362,2606.0,52.574978460771774,65.0,24.436297495336362,3246.0,58.878575493541845,66.0,25.665440827144902,2406.0,53.870474238972335,9.0,44.36697550643234,3068.0,70.84839923544145,118.0,16.11962240404463,3382.0,86.48448520515346,496.0,24.255020338951883
b4106,PROKKA_04087,PROKKA_02568,PROKKA_03286,PROKKA_04028,PROKKA_04286,PROKKA_02170,PROKKA_01916,PROKKA_01294,PROKKA_00291,PROKKA_03221,PROKKA_03895,PROKKA_03090,PROKKA_03768,PROKKA_00186,1.0,0.07095016758374742,2.0,0.5598156493861746,3.0,0.1583393373955901,1.0,0.12884793830940736,8.0,0.41780027789501306,7.0,1.6622855913427204,1.0,0.04928180806062697,0.0,0.0,1.0,0.052923211512672846,1.0,0.07769271570060393,8.0,0.5274585957109232,1.0,0.5614952632962277,10.0,0.6864605042958312,4.0,0.5391641843994036,20.0,1.2220166869656899,4.0,0.702603139036059,9.0,0.6743118084564879,10.0,0.7347587945162998,14.0,0.9577297189327588,3.0,3.8243139539753277,0.0,0.0,0.0,0.0,6.0,0.4555296630458564,1.0,16.715814798813764,17.0,1.331170990075502,2.0,0.9264310217587383,1.0,0.0867111283640211,0.0,0.0
b0658,PROKKA_00153,PROKKA_03619,PROKKA_04335,PROKKA_05139,PROKKA_00546,PROKKA_01094,PROKKA_00882,PROKKA_02405,PROKKA_04022,PROKKA_04344,PROKKA_00387,PROKKA_04152,PROKKA_04862,PROKKA_04258,4915.0,312.9742802451087,949.0,238.40367904258196,7563.0,358.2559157454838,1925.0,222.6075599334169,8890.0,416.68915756598705,2159.0,460.1420726109079,8838.0,390.9059957587461,528.0,250.5705563599499,7065.0,335.57535489474094,2655.0,185.12988408412474,6404.0,378.9495642629568,527.0,265.5757482467019,6183.0,380.9311634250758,3349.0,405.1425833144188,4707.0,258.1208226589654,2282.0,359.7472113510438,3975.0,267.29269521997685,3568.0,235.28884630083328,4417.0,271.1902236249988,249.0,284.88089959658583,3231.0,178.3559797673749,180.0,213.01943846592832,3800.0,258.9290096857465,19.0,285.04462319799507,9217.0,647.7481961834658,685.0,284.77729893219345,3180.0,247.47632562608044,1830.0,272.340978976673
b2163,PROKKA_01932,PROKKA_00521,PROKKA_00963,PROKKA_01749,PROKKA_02211,PROKKA_04367,PROKKA_04026,PROKKA_04194,PROKKA_02435,PROKKA_00997,PROKKA_02497,PROKKA_00980,PROKKA_01625,PROKKA_02509,224.0,17.942057278714074,1.0,0.31599909148732486,431.0,25.68121894985171,15.0,2.1819235398527153,521.0,30.71759822515076,17.0,4.557506709297398,368.0,20.474120098356522,3.0,1.790838666352208,366.0,21.8674463982048,14.0,1.227945615485763,421.0,31.336556986014926,7.0,4.4372605620945444,197.0,15.266960292960981,36.0,5.478155294785918,257.0,17.727645514150694,9.0,1.7846925007319951,603.0,50.56955431714309,72.0,5.9214879212609075,344.0,26.567100938450764,1.0,1.4391401125752428,192.0,15.457881365871625,1.0,1.7260157527970197,546.0,46.79816773308349,2.0,37.74229817038753,291.0,25.724604533308042,6.0,3.137654635297503,299.0,29.269602258028282,22.0,4.118354040359979
b1794,PROKKA_01446,PROKKA_00108,PROKKA_00461,PROKKA_01313,PROKKA_01775,PROKKA_04867,PROKKA_04490,PROKKA_03641,PROKKA_02883,PROKKA_00457,PROKKA_01973,PROKKA_00448,PROKKA_01169,PROKKA_02987,4877.0,266.0164743776368,302.0,64.98667755040209,11371.0,461.3904276923256,1417.0,140.36204148734734,8104.0,325.3722585639286,645.0,117.75237277433467,9310.0,352.7269686234307,250.0,101.6264543994993,6779.0,275.81264708818975,1476.0,88.1594783597893,5958.0,301.99603302897515,312.0,134.67997995410474,4041.0,213.25870005007314,1450.0,150.25585294994113,4429.0,208.04398938429173,674.0,91.01486789749254,4444.0,255.9732944502047,2414.0,136.35918938637369,4561.0,239.870782959249,131.0,128.38253035478542,3676.0,173.8188490059367,73.0,74.00145197309055,4306.0,251.3285291888554,8.0,102.80633804070438,6293.0,378.8305609153266,521.0,185.53385518097875,4117.0,274.4467276039452,1133.0,144.4316806720197
b0687,PROKKA_00179,PROKKA_03645,PROKKA_04371,PROKKA_05165,PROKKA_00572,PROKKA_01057,PROKKA_00845,PROKKA_02442,PROKKA_03986,PROKKA_04379,PROKKA_00418,PROKKA_04188,PROKKA_04897,PROKKA_04224,5699.0,584.6309430956035,1979.0,800.9226000610721,10555.0,805.4814094763531,3435.0,639.9321512975002,9174.0,692.7350923243517,2467.0,847.0449647255264,10446.0,744.331450269783,1132.0,865.4471562549652,8786.0,672.3061817322399,6059.0,680.6298157262529,7011.0,668.3563360204299,1057.0,858.1254838965884,7205.0,715.1205452403217,3127.0,609.4227187330939,6691.0,591.1094273541372,3340.0,848.2547035283415,5762.0,624.1963499647524,8148.0,865.6165046389766,6521.0,644.9987066530132,474.0,873.6557514233839,4395.0,390.84774406545756,373.0,711.1374921606597,4544.0,498.8080457607746,39.0,942.5879273342102,8736.0,989.0705340753451,1467.0,982.5234453477194,6039.0,757.1284794531648,2814.0,674.6585231160917
b1111,PROKKA_00608,PROKKA_04079,PROKKA_04897,PROKKA_00462,PROKKA_01078,PROKKA_00519,PROKKA_00431,PROKKA_02848,PROKKA_03585,PROKKA_04778,PROKKA_01093,PROKKA_04767,PROKKA_00472,PROKKA_03709,1384.0,111.33479879927233,111.0,35.22730591403591,2299.0,137.57767083832127,366.0,53.4687427222152,1541.0,100.3437934830177,182.0,53.88751138517351,2126.0,118.79312469391601,57.0,34.17280919879566,1276.0,76.56640877331569,482.0,42.45890144825984,698.0,72.52872166182621,26.0,23.007829908826224,1452.0,124.27715727265615,291.0,48.90611582130476,1074.0,74.40340909203648,247.0,49.19131819043971,674.0,62.96327236514455,300.0,27.48369921260337,1119.0,95.44521357626319,31.0,49.27233189225175,425.0,32.59245572470213,19.0,31.237607880525808,714.0,61.461766277893595,4.0,75.81042913073524,1693.0,165.29169016417404,105.0,60.6431192565807,857.0,92.65413348461594,224.0,46.31134140667171
b2916,PROKKA_02709,PROKKA_01313,PROKKA_01764,PROKKA_02559,PROKKA_02970,PROKKA_03632,PROKKA_03281,PROKKA_05063,PROKKA_01643,PROKKA_01764,PROKKA_05338,PROKKA_01718,PROKKA_02344,PROKKA_01745,1798.0,112.56875726391416,91.0,22.47662966751613,1995.0,92.91487075256119,121.0,13.757439218281492,1852.0,85.34822205393513,146.0,30.593926205854633,2468.0,107.32639620087163,61.0,28.462235437082605,1340.0,62.57858622672062,286.0,19.607448994416245,2083.0,121.18878063189979,56.0,27.74654308928996,2319.0,140.47241933438764,310.0,36.87206801934107,1413.0,76.18405083996784,208.0,32.239491853461985,1295.0,85.6175473506915,311.0,20.164150980349447,1664.0,100.44839664178846,34.0,38.24599457070063,1078.0,58.50763379333815,32.0,37.234006116328985,1254.0,84.01130041024433,6.0,88.50209671757165,2098.0,144.96566951429958,77.0,31.47375625768936,1913.0,146.37421073412477,216.0,31.60521235656079
b0083,PROKKA_04516,PROKKA_03011,PROKKA_03758,PROKKA_04447,PROKKA_04712,PROKKA_01765,PROKKA_01468,PROKKA_01802,PROKKA_04638,PROKKA_03751,PROKKA_03333,PROKKA_03501,PROKKA_04261,PROKKA_04812,1798.0,275.4079458539051,472.0,285.2268402330085,2672.0,304.46500009366326,989.0,275.110469749444,2865.0,323.02543266484224,514.0,263.5142299932387,3203.0,340.7822175340611,216.0,246.5764055238262,3453.0,394.52644737087223,1682.0,282.1237492411827,3123.0,444.53271136688625,345.0,418.2139788485273,3069.0,454.82653772463505,903.0,262.7738518547789,1919.0,253.13690651538104,1042.0,395.1401555136657,1862.0,301.1835758991271,1980.0,314.0822086455101,2583.0,381.480802511666,149.0,410.0642465426038,1155.0,153.3678580551398,105.0,298.9080979021907,1448.0,237.3380265969111,7.0,252.61488885001845,4343.0,734.1893925220869,543.0,543.0205634441314,1546.0,289.4127635814027,773.0,276.7215935108827
b2291,PROKKA_02064,PROKKA_00635,PROKKA_01097,PROKKA_01877,PROKKA_02332,PROKKA_04234,PROKKA_03895,PROKKA_04394,PROKKA_02304,PROKKA_01129,PROKKA_02670,PROKKA_01111,PROKKA_01757,PROKKA_02376,754.0,70.37593317231835,117.0,43.08244040968927,1300.0,90.26311476240542,303.0,51.35934748331776,1058.0,72.68818090195826,238.0,74.35051012229411,1513.0,98.09005003244431,94.0,65.38703760528718,1118.0,77.83723300714621,776.0,79.31245966332371,886.0,76.84781152969613,63.0,46.5356775477094,931.0,84.07456541661803,452.0,80.1491412949257,822.0,66.07213695729618,285.0,65.85584848277051,896.0,88.31320789038887,556.0,53.74263791716819,970.0,87.2943343624426,44.0,73.7877648370799,661.0,53.483506094101,38.0,65.91708908344678,710.0,70.91255867581964,5.0,109.95043456982677,2073.0,213.5421546098492,83.0,50.57787524800377,863.0,98.44304269980363,290.0,63.2597681628219
b0367,PROKKA_04859,PROKKA_03343,PROKKA_04056,PROKKA_04815,PROKKA_00193,PROKKA_01360,PROKKA_01148,PROKKA_02128,PROKKA_04287,PROKKA_04088,PROKKA_00081,PROKKA_03889,PROKKA_04604,PROKKA_04531,27.0,1.8253153150082349,0.0,0.0,39.0,1.9613399906655686,2.0,0.24554335039374364,40.0,1.9904874182664472,3.0,0.678812081177093,35.0,1.6435214828441256,0.0,0.0,28.0,1.4119682452425801,2.0,0.1480577024717676,19.0,1.1936381642962428,1.0,0.5350160428989449,30.0,2.3149680915197504,6.0,0.9091184963767405,38.0,2.212337827962553,2.0,0.3347347482227416,33.0,2.3558785794844166,20.0,1.4002174850758025,29.0,1.890312621959873,3.0,3.643965412010349,11.0,0.6446625000302417,3.0,3.769267774548268,12.0,0.9662378855454505,2.0,35.456425468277914,51.0,3.8051852727188473,3.0,1.3241130202162377,13.0,1.0740856093845614,2.0,0.3159955062296653
b2587,PROKKA_02351,PROKKA_00974,PROKKA_01376,PROKKA_02197,PROKKA_02626,PROKKA_03960,PROKKA_03626,PROKKA_04742,PROKKA_01983,PROKKA_01453,PROKKA_02996,PROKKA_01383,PROKKA_02022,PROKKA_02098,3412.0,146.96501831667797,54.0,9.176146191325307,4784.0,153.28874355397957,267.0,20.885277988094046,1826.0,57.89366393102846,99.0,14.272311638986167,5203.0,155.6653612507553,72.0,23.11258038423127,7941.0,255.13668676906195,1064.0,50.184945308388876,1260.0,50.43365663611917,14.0,4.772277153069324,4780.0,199.2025881279545,292.0,23.894360973336898,610.0,27.295491686369328,87.0,11.191371003660795,1462.0,66.49931217284262,241.0,10.75012119791999,5706.0,236.97264757151078,12.0,9.286777798867668,7369.0,331.92618749339283,26.0,25.107433608530624,6007.0,276.86915106602083,11.0,111.62764458868854,9012.0,428.4080583022575,38.0,10.686074928945938,1016.0,53.48353086075671,81.0,8.153925645534125
b1832,PROKKA_01488,PROKKA_00151,PROKKA_00496,PROKKA_01362,PROKKA_01818,PROKKA_04828,PROKKA_04451,PROKKA_03678,PROKKA_02847,PROKKA_00492,PROKKA_02016,PROKKA_00484,PROKKA_01203,PROKKA_02951,2566.0,260.36625491048625,727.0,291.0208257329892,8430.0,636.3114845885794,1710.0,315.0998546518334,4027.0,300.7703254622449,599.0,203.4272093701997,9916.0,698.872207039186,397.0,300.213030537323,6020.0,455.63523383912326,3304.0,367.1089389251157,6484.0,611.3867353123015,266.0,213.60054292013734,4496.0,441.3838883345693,1372.0,264.4781350566396,4524.0,395.3159665666272,1130.0,283.85931902144665,3690.0,395.384136254305,1384.0,145.43050149348826,6047.0,591.6018393809279,159.0,289.8705044897016,3143.0,276.4636354547279,103.0,194.23472371675498,5004.0,543.3220513909845,16.0,382.49182029663143,7251.0,812.0026506930204,446.0,295.45583460532214,4931.0,611.4831003318233,1213.0,287.65082401977764
b0440,PROKKA_04932,PROKKA_03415,PROKKA_04126,PROKKA_04894,PROKKA_00270,PROKKA_01284,PROKKA_01073,PROKKA_02201,PROKKA_04216,PROKKA_04159,PROKKA_00160,PROKKA_03964,PROKKA_04673,PROKKA_04457,28086.0,5772.987678399331,2009.0,1629.1170515037825,18696.0,2858.732909969346,2848.0,1063.1016011194538,17284.0,2615.051876136156,1189.0,817.9876910020577,12261.0,1750.531132064344,614.0,940.5677805341891,15333.0,2350.88096497634,7458.0,1678.6493811461103,11393.0,2176.17490596343,881.0,1433.1093148809318,13101.0,2605.417435522938,4073.0,1590.4966817741831,17302.0,3062.673930457671,2283.0,1161.7517072963476,12107.0,2627.919826473189,6270.0,1334.6569344096888,11007.0,2181.429632573211,426.0,1573.2552727721443,11523.0,2053.2502780583854,348.0,1329.3874858381043,12932.0,2844.3852737604802,49.0,2372.9082390139597,9501.0,2155.318986688016,1700.0,2281.3363910808926,8623.0,2166.1600264256167,2645.0,1270.612702682653
b1585,PROKKA_01226,PROKKA_04535,PROKKA_00241,PROKKA_01066,PROKKA_01557,PROKKA_05092,PROKKA_04710,PROKKA_03415,PROKKA_03095,PROKKA_00239,PROKKA_01725,PROKKA_00230,PROKKA_00946,PROKKA_03221,1054.0,78.99169381637613,103.0,30.453671157358894,2541.0,141.66404020638484,256.0,34.84214061565701,1159.0,63.93660378674468,131.0,32.85990368118084,2910.0,151.48408636415883,64.0,35.746356078322535,1600.0,89.44448401498381,868.0,71.2340140157666,1351.0,94.08949254200743,69.0,40.92442420367626,1296.0,93.97405054840603,628.0,89.41452578707322,1559.0,100.61915038899829,381.0,70.69072896331029,1141.0,90.3007359960822,522.0,40.513772587286425,1409.0,101.81536241797116,61.0,82.13901838234409,739.0,48.01211563258376,27.0,37.60678290343533,1324.0,106.17952721440987,5.0,88.28459826719335,1517.0,125.47519924714514,137.0,67.03336956098279,1026.0,93.97440582945133,358.0,62.70477583605368
b3967,PROKKA_03938,PROKKA_02419,PROKKA_03106,PROKKA_03859,PROKKA_04131,PROKKA_02352,PROKKA_02084,PROKKA_01121,PROKKA_00470,PROKKA_03042,PROKKA_06005,PROKKA_02915,PROKKA_03596,PROKKA_00444,724.0,47.23211436235578,313.0,80.55727597853186,1099.0,53.334798232839276,834.0,98.80727453143062,2441.0,117.21735369505264,558.0,121.83924381659605,1291.0,58.50032391428273,203.0,98.6974305679151,1152.0,56.05883460224983,1673.0,119.51478615318901,1690.0,102.45437005253072,186.0,96.0294489507602,1392.0,87.86181812369662,772.0,95.68056688471283,1389.0,78.03596081784893,1107.0,178.7899532763649,1194.0,82.25607414055136,1554.0,104.9883723853587,1372.0,86.30072323788026,129.0,151.20543059101522,274.0,15.495834643243102,19.0,23.036368938730817,1189.0,83.00278456959946,12.0,184.43960879531267,1938.0,139.53530032726079,413.0,175.90514436712417,1392.0,110.98376879577748,761.0,116.02731847089916
