"","UR1","UTI1","UR3","UTI3","UR6","UTI6","UR7","UTI7","UR14","UTI14","UR17","UTI17","UR43","UTI43","UR54","UTI54","UR56","UTI56","UR57","UTI57","UR66","UTI66","UR68","UTI68","UR86","UTI86","ur_rpkms_means","uti_rpkms_means","LFC","na_num",geneName
"42408_putative_DNA-binding_transcriptional_regulator",NA,NA,NA,NA,5.91803023052485,5.65666222867466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.91803023052485,5.65666222867466,0.955835304709653,24,putative_DNA-binding_transcriptional_regulator
"17637_rsmH",8.86254615286624,8.11169363146595,8.61155006203724,7.89056651331984,8.48151267021045,8.22990350113892,8.766332815825,7.93755437132784,8.49747229829462,7.33348840921202,8.58035863987608,8.46104766070983,8.51758769833044,7.49076393796686,8.08701511053815,8.51202908659118,8.20113378643223,8.33392129024549,8.43732204893602,8.65280572773974,8.04858953298341,8.19848571580426,9.12746886843155,8.3236261065956,8.13349982405528,7.98401781093891,8.48864534683205,8.11230028946588,0.95566488621101,0,rsmH
"16992_proP_1",NA,NA,4.1003315276286,2.22628657140161,3.44570247386506,3.5984516703083,NA,NA,NA,NA,3.01830776989818,1.98840485423113,NA,NA,NA,NA,3.00182044553816,1.87974059767462,2.72858395811467,4.80855761376562,2.99969107447381,5.56719304057356,3.10788724166655,1.99184823852254,2.49014943747829,1.72750621171252,3.11155924108291,2.97349859977374,0.955629756462188,10,proP
"4959_TraU_protein",6.17391293415271,6.55908033643159,NA,NA,1.53467545084882,1.85924105185469,NA,NA,1.92933110565336,1.06230722296511,NA,NA,0,0,0,0,1.81980503059804,1.27342227331831,NA,NA,NA,NA,NA,NA,1.02519389180563,1.17464342713876,1.78327405900837,1.70409918738693,0.955601400008326,12,traU
"16252_tdcE",10.2876969315702,10.9161924995349,10.4314941891231,10.748338746869,10.6175697967054,11.6066576478496,10.139163288571,10.1167801475088,9.90203833164869,10.583545575605,11.2500124248586,9.90810491309643,11.2221040167626,9.72064083801259,9.75821029384806,9.91714405637499,10.6750458192979,10.5599267704327,11.4451195731812,10.1113521203739,10.8763519884234,9.41241742128299,11.3817978022674,9.53115857116897,11.0387231996698,9.71015197235336,10.6942559735329,10.2186470215741,0.955526690857609,0,tdcE
"50883_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.53273503982265,6.24192243850984,NA,NA,NA,NA,6.53273503982265,6.24192243850984,0.955483790550198,24,hypothetical_protein
"3354_ligB",3.73353157009741,2.94818675000022,NA,NA,NA,NA,4.45371149510337,3.51605018316293,4.09326649471034,3.27273084624184,3.9071974808111,3.5419886306965,3.92709076018006,3.89595931918583,NA,NA,4.0785249725902,3.34415091040417,3.84646464885492,4.37176834303332,3.8221022291472,6.0875212579873,3.89408177392393,3.50435978899812,4.11454451051087,3.61071970081714,3.98705159359294,3.80934357305274,0.95542871308067,6,ligB
"34935_fdtC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.47992266965247,8.78457058183818,NA,NA,9.83202961005031,9.66595190646313,NA,NA,9.65597613985139,9.22526124415065,0.955393956088694,22,fdtC
"17043_zapB",10.3888240070316,8.90170331655592,10.4746408528553,9.93153068415095,10.421607302271,9.77546328154643,10.5373572556607,10.024997162332,10.3816703887773,10.6218859813205,10.3742940991702,10.1473565197012,11.1323071596453,10.1166552667154,10.5711929752743,10.0085621347,10.4602720943062,10.290121378085,10.5676122776657,10.2865195947484,10.4946345313187,10.2360773243493,10.9156123778015,10.7628834645234,10.9632318317057,10.4325894996413,10.5910197810372,10.1181804314131,0.955354691106259,0,zapB
"15158_galF",8.39780087094813,7.94915549699335,9.39199093160636,8.32332783812279,8.91586437133402,6.94977240721535,10.0164884627975,9.52189003770659,7.67581453945996,5.6354967147552,7.93716506119685,7.71885522847965,7.19721732574593,7.534511058594,7.41441741242985,8.26036436280803,8.35088707853595,8.72930962831889,8.33544009752936,8.25414642240483,7.74266168966056,7.72340241047868,9.01900973906618,8.85418634379708,7.85366447662214,7.95551940153601,8.32680169668714,7.95461056547773,0.955302030147122,0,galF
"16340_ptsN",8.90800837254176,8.53894688619138,8.37243035838246,8.14610604040275,8.3176775339732,8.22087289433873,8.4906053045556,8.02400517700494,8.31559493381868,7.92116254478164,8.32648215229356,8.36318257740413,8.99767344423939,8.27712031121024,8.07417657300077,8.54793299543452,8.2052070813916,8.01524635378841,8.77420782103303,8.0083399842406,8.20580964724985,7.48801993761691,9.21518190360818,8.19361931460805,8.18294029268917,7.70070690188641,8.49123041682902,8.11117399376221,0.955241301388599,0,ptsN
"63777_gltP_2",NA,NA,NA,NA,NA,NA,8.63489852046001,7.71082392873624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.23396539535888,8.402756769518,8.43443195790944,8.05679034912712,0.95522619535413,22,gltP
"16376_hypothetical_protein",5.28377221886945,5.49980011883442,5.34243542074319,5.38263447331134,5.30522281998406,5.39210717350418,5.4894647984599,5.38614083717734,5.19661370512494,4.5660262366497,5.14912062802758,4.77724711543587,5.35528988818646,5.12977256417596,2.09438002628351,2.54693433206996,5.49270127170747,5.25460562641276,5.29011756644306,5.39195708943352,5.61162396963923,4.58898269422978,6.08736760439431,5.35097922251623,5.52260962168566,4.94236184730916,5.17082457996529,4.93919610238925,0.955204731084186,0,hypothetical_protein
"815_Phage_major_capsid_protein_E",4.55027112290092,3.70469098781384,NA,NA,NA,NA,NA,NA,NA,NA,3.91348029917452,4.07365119847158,4.36266464607893,3.62768603936873,2.72418802783461,2.13614953720783,3.18004715533322,2.3513811637815,3.43242103932705,3.41566934220085,2.94190058761142,4.66459685087841,NA,NA,NA,NA,3.58642469689438,3.42483215996039,0.954943279005992,12,phage_major_capsid_protein_E
"64841_lipB_2",NA,NA,NA,NA,NA,NA,7.83580290581671,7.48191271478037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.83580290581671,7.48191271478037,0.954836767171156,24,lipB
"17053_hypothetical_protein",NA,NA,3.02716157839328,2.54718265060692,NA,NA,3.19659303128922,3.39548421543903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.11187730484125,2.97133343302297,0.95483630681723,22,hypothetical_protein
"42090_hypothetical_protein",NA,NA,NA,NA,6.20462893691038,5.92375639894714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.20462893691038,5.92375639894714,0.954731775128021,24,hypothetical_protein
"15876_yqcE",2.43803331715166,1.03799519197513,2.1513844005551,0.369052592717311,1.28660604592101,1.60483747037724,1.93247395763072,0,NA,NA,1.1980770880996,0,2.14881021511096,1.15016794564237,3.74961319909568,4.2355137371982,1.21763293143875,0.557646661183829,1.21486654870085,4.44370242314242,1.71928164816701,4.92683201630366,0.967938262183255,1.03452985279335,0.974550145066032,0.687481586403951,1.74993897992672,1.67064662314479,0.95468850188979,2,yqcE
"23710_Phage_portal_protein-_lambda_family",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.01203378539793,2.87549494678403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.01203378539793,2.87549494678403,0.954668888750241,24,phage_portal_protein-_lambda_family
"17864_hypothetical_protein",NA,NA,1.64129112529711,0.585287145368674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.981459880932404,0.820645562648555,0.783373513150539,0.954582037368576,22,hypothetical_protein
"18941_hypothetical_protein",9.74841729420665,9.19005559358583,9.39852365701465,9.36812917172487,0,0,9.42439135357758,9.07983483705358,9.17839009143595,8.7345103420169,10.0952609494573,9.30430130209195,0,0,10.316526823656,9.64358121149327,10.0848871741639,9.19132625029669,10.3264550429235,9.73877171596608,10.0569601967131,10.2086506279035,10.5402207239189,9.67412333525675,10.0506195605617,10.1264797901831,8.40158868212532,8.01998185981327,0.95457920677265,0,hypothetical_protein
"6087_Phage_terminase-_small_subunit",NA,NA,NA,NA,NA,NA,1.91411557332715,0,2.12832533142675,1.83176419660844,NA,NA,NA,NA,3.50992452930948,2.72172099998912,NA,NA,3.30162190367606,5.8074813075582,NA,NA,NA,NA,NA,NA,2.71349683443486,2.59024162603894,0.954576984637762,18,phage_terminase-_small_subunit
"10910_ybfF_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.08765814823841,6.76564377424366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.08765814823841,6.76564377424366,0.954566886937855,24,ybfF
"27494_putative_HTH-type_transcriptional_regulator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0427671261676,7.67545969573979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0427671261676,7.67545969573979,0.954330714209945,24,putative_HTH-type_transcriptional_regulator
"17774_hypothetical_protein",4.33490146789797,3.17357542432452,5.53588932896933,4.34745732973853,3.10697737268122,2.91032115480732,5.75238334432055,4.91970137078321,5.46254353909212,4.39568083283746,2.8682045008189,2.08959928490217,2.42921655384185,0.830730061979021,4.29409151078003,4.43485382183954,4.46737686434339,4.9141020022955,2.12906113508184,3.83351579061318,2.40656014844563,4.7028869101933,4.56917289645746,3.83883102739957,3.72791096760687,4.35952072382375,3.92956074079517,3.75005967196439,0.954320322124744,0,hypothetical_protein
"11771_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.64966919378689,6.26222173197875,NA,NA,NA,NA,NA,NA,7.17926159987692,6.93472941744365,NA,NA,NA,NA,NA,NA,6.9144653968319,6.5984755747112,0.95430018027634,22,hypothetical_protein
"15315_bcr",5.74200607531538,6.0566321405579,6.13806181797567,5.49194279491547,5.94432831137277,5.7728478216551,NA,NA,5.68969501970352,4.96331884925477,5.57603637354307,4.87164556745981,5.4947498225018,4.81518293696937,5.24523145852944,6.01655499133002,5.27692706089609,5.44595340510117,5.15750520634572,5.75257019450251,5.28018290972793,4.46241203444591,5.48340926841587,4.86430636060956,5.62767021102099,5.09373334002651,5.55465029461235,5.30059170306901,0.954262000653801,2,bcr
"51_hypothetical_protein",3.41442946916172,3.25819852802538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.41442946916172,3.25819852802538,0.954243910279188,24,hypothetical_protein
"41254_DNA_recombination-mediator_protein_A",NA,NA,NA,NA,6.15296765339728,5.8706233527196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.15296765339728,5.8706233527196,0.954112500409166,24,dNA_recombination-mediator_protein_A
"66550_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.11866563243762,3.92937671749543,4.11866563243762,3.92937671749543,0.954041203672519,24,hypothetical_protein
"3226_hypothetical_protein",3.39242729789095,3.23645877071466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39242729789095,3.23645877071466,0.954024504143904,24,hypothetical_protein
"18675_phoQ",6.24508863369079,5.96257776132185,6.85605309792153,6.24393916055054,6.66388866366823,7.07605166797292,6.97318649684158,5.93401776160473,6.64500402928576,6.14075587368564,6.56014905254391,6.00434418591038,6.62346018837888,6.65806197602469,6.44392605466397,6.70391178899331,6.28106984417083,6.26825321545578,6.71924310894974,6.65642981867475,6.71018876127855,6.28892776404615,7.60375018276348,6.56280993387554,6.67186047960863,6.49457533314064,6.69206681490507,6.38420432625053,0.953995903333057,0,phoQ
"639_Phage_terminase_large_subunit_-GpA-",4.82879060137985,3.25672250926669,NA,NA,2.18490578439658,2.52111568894355,NA,NA,1.81101473886826,1.67950869311484,5.05784017931637,4.6260266775025,3.29083783767334,3.6214369409932,3.01490761148469,2.75727894513502,3.07863802049638,2.39817330328411,3.27943306736329,2.86169467998276,3.35784212135308,5.44983497757322,3.03738975927929,3.11281023149353,4.60049420279095,3.52722749415674,3.4129176294911,3.25562092194965,0.953911367159218,4,phage_terminase_large_subunit_-GpA-
"4873_Carboxymuconolactone_decarboxylase_family_protein",3.87220556559309,3.69368294349866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.87220556559309,3.69368294349866,0.953896398558818,24,carboxymuconolactone_decarboxylase_family_protein
"18928_sinR",5.20501382867589,4.52886237090763,5.18555762383335,5.29268655714191,0,0,5.17847519595849,4.67647398749341,4.68811318839624,4.63700600289263,4.34150047546528,4.18689825298861,4.73734595607597,4.51025078028945,4.70737889933996,4.93566960425517,4.34946960525515,3.98772780659913,4.45626952992536,2.84457062292306,4.65479738727988,5.57664736596276,5.0022144790342,4.69926479921477,4.31499182505692,4.31523863355962,4.37085599956129,4.16856129109447,0.953717370582074,0,sinR
"15609_dapE",7.00556525198809,6.73163274419895,6.97671351542719,6.20293869273599,7.45813448651544,7.00263601184824,7.09459053400885,5.86128066616886,6.61770630120088,6.57003527549243,7.81040765894464,7.34271550657207,7.56054081665523,7.65105428255061,6.86226569243641,7.03139714043027,7.71351564282109,7.41906637792306,7.2635157278285,7.37219532616326,7.51452844153124,6.65819413560097,7.44186680264474,6.91870895971486,7.25731615109627,7.43661663914604,7.27512823254604,6.93834398142659,0.953707448122657,0,dapE
"16485_hypothetical_protein",1.69754472826136,0.548585089941297,1.26120032480406,1.04748809166061,1.34653545704183,1.69676781775681,1.33134737879851,0,0.87855271384636,0.844504939898126,1.35301216444704,0.951068660636004,1.05952520725367,0.739383897845359,1.12319294274022,1.15572403149032,1.29607055496013,0.806031359069959,0.931068204724575,3.25530415841522,1.63526594875192,3.55667982794397,0.471710351000576,0,1.43678546141207,0.487677403835102,1.21706241831095,1.16070886757637,0.953697074294029,0,hypothetical_protein
"17031_pfkA",7.42306288914614,7.12340601404723,7.62824839597271,7.35219627824276,8.0021295014242,7.7980043536235,7.70355517549,6.97426638181553,7.31022893108243,7.44344276842377,7.39309742335314,7.06760004375533,7.9785117444562,7.55736591134015,7.23476084170149,7.31006897589119,7.30857099718404,7.43209508945765,8.02275823933198,6.79751267974549,7.54371982828846,6.71608055041505,8.11822785515623,7.31885675704709,7.59466300768511,7.75968066007373,7.6355026792517,7.2808135741445,0.953547379916319,0,pfkA
"22947_nrdA_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.08634181916092,7.71041031625859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.08634181916092,7.71041031625859,0.953510312659361,24,nrdA
"17141_hypothetical_protein",2.57998569314184,1.98263994383341,6.96600790510197,7.6342275189284,2.58274928586397,2.03902037826966,7.0759263316919,7.00076859002132,4.47412913443205,3.24769411466055,1.70300101635468,1.38737851324164,1.67680423869607,0.801510308840459,1.72226516796763,1.56966463203593,1.38305447629854,1.01462627135781,1.80334977761156,2.52190149026692,1.82258550492046,4.94819669356924,2.59160219881042,0.712614902044492,1.77278256851701,1.51584414877067,2.93494179226216,2.79816057737235,0.953395595357143,0,hypothetical_protein
"17007_fdoH",8.7311215670834,7.99333453254961,7.68438033278662,7.89413323280436,6.83550294123482,5.9969814359334,6.54076199982021,7.24679316558004,7.84678711060198,9.24462107554671,7.49318549886841,6.84386524038607,8.76097471915851,7.18140542826402,8.40626671409773,8.335093924268,7.77668687946907,7.12879451498435,8.39051401322731,7.50009535885052,7.62553920702785,6.1377659249243,7.44087570850316,7.34688558382415,7.55359222262391,7.51445390483453,7.775860685731,7.41263256328847,0.953287727606917,0,fdoH
"151_hypothetical_protein",3.91396233093223,3.73066072696468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.91396233093223,3.73066072696468,0.953167253931162,24,hypothetical_protein
"24094_rlmE_1",NA,NA,NA,NA,NA,NA,9.96297411626559,9.49622814371433,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.98148705813279,4.74811407185717,0.953151943676212,22,rlmE
"20293_ampH_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.08963682616514,5.80378748031258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.08963682616514,5.80378748031258,0.953059705527205,24,ampH
"17284_hflK_1",8.23716902483485,8.44039487348766,7.89195734552527,7.56034640433319,8.20816031281002,8.49713283296884,8.18730755183177,7.94055368795792,8.18428800250872,7.45731004434449,8.48169031401822,7.76819064707676,8.49393680586348,8.23625320803322,8.37225685452318,8.27043994444571,8.36271277781569,8.11595600447681,8.18923951015483,7.77794287121687,8.14539853655186,7.32316029341828,9.17678179952419,7.49761739917863,8.05404684439998,8.01173538202234,8.30653428310477,7.91515643022775,0.95288313518755,0,hflK
"28425_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.21758665062622,5.99881339982736,NA,NA,NA,NA,6.47408647591145,6.70719598161125,6.58979596681394,5.6665441351454,NA,NA,6.42715636445054,6.124184505528,0.952860667806635,20,hypothetical_protein
"11634_carB_2",NA,NA,NA,NA,7.36714863072833,6.89595142408958,NA,NA,NA,NA,7.12493667051995,6.95320542716655,NA,NA,NA,NA,7.56020420668925,6.54144193415718,NA,NA,7.64258370638639,7.04322111762837,6.85338709908971,6.14925022103573,6.53298080310108,7.45884032968526,7.18020685275245,6.84031840896044,0.952663140385473,14,carB
"65724_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19478886530014,2.09069280667308,2.19478886530014,2.09069280667308,0.952571265385555,24,hypothetical_protein
"32969_ftsK_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.78362939386857,6.46173456047085,NA,NA,NA,NA,NA,NA,NA,NA,6.78362939386857,6.46173456047085,0.952548287250382,24,ftsK
"61262_dinG_2",NA,NA,NA,NA,NA,NA,5.41903762811913,5.16150818186568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.41903762811913,5.16150818186568,0.952476903847808,24,dinG
"18465_hypothetical_protein",4.15339399397523,3.28314860719919,3.88449147070367,3.63006239703398,3.60351802206167,4.56979535295243,3.69339921163927,3.49202506810933,3.67785951279001,3.29649735548804,3.65687870343804,3.35767130169762,4.1004585370292,3.10158650998678,3.77562899645288,3.72638066487222,4.18958213056087,3.59530140597922,3.90632082080081,4.49312060710746,3.50828421872733,4.41467921257676,3.65290265492263,3.27708196023384,4.28578126941407,3.45913398947646,3.85296150327044,3.66896034097795,0.952244225088596,0,hypothetical_protein
"27946_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.76623686618161,6.44297767872968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.76623686618161,6.44297767872968,0.952224671727409,24,hypothetical_protein
"17173_uvrA",6.99211495832908,7.16322686317154,6.4237379216757,6.32693550709233,6.73845673457534,6.72599304244799,6.61220447433461,5.72399788072971,6.69812132519045,5.93088036609923,6.52214989638396,5.78432248916325,6.56637923155095,5.74817372508374,6.63340097352975,6.92359805428483,6.43347289844808,6.36085105119454,6.15743674810485,6.22852468233412,6.45109802572112,5.63837327309441,6.45611943979891,6.41700956540929,6.67238094552483,6.29082979087838,6.56592873639751,6.25097817622949,0.952032595416072,0,uvrA
"11096_acrA_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.98667400139799,7.60355359550666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.98667400139799,7.60355359550666,0.952030043316621,24,acrA
"19747_mgsA_2",NA,NA,NA,NA,NA,NA,6.37974461729572,5.69766644485575,NA,NA,NA,NA,6.27199353882887,6.10230241685383,NA,NA,NA,NA,NA,NA,5.82919962019497,5.79295379927667,NA,NA,NA,NA,6.16031259210652,5.86430755366208,0.951949672355309,20,mgsA
"14896_yvgN",4.9063726552711,5.09075248203089,5.63131617499028,5.23879316681897,NA,NA,5.80957816258875,5.61411018968038,NA,NA,4.61989453539937,4.88740185790041,5.22992137138133,5.11821903712776,NA,NA,NA,NA,NA,NA,5.13518769561925,3.96927443846109,NA,NA,4.94965787880924,4.61773393593621,5.18313263915133,4.93375501542225,0.951886698433031,12,yvgN
"18789_trpE",3.62564652835423,5.48928467399443,4.1054685235606,3.05456860446189,4.26195134564505,5.10358582718542,NA,NA,3.33166428839264,2.60521544353703,5.55957879923833,3.16853654715195,4.70575680128196,4.63956748108424,4.16761944502906,4.68289861081068,4.7811693942985,3.93295912524186,3.61751718087656,3.53708984396289,4.33376411357785,5.36048547399138,3.72888477187401,4.11151682559932,5.35507545970229,3.40359786373824,4.29784138765259,4.09077552672994,0.951820962607524,2,trpE
"15052_fliD_1",NA,NA,8.0630319105354,3.46180233261795,NA,NA,7.69355811246408,7.37928131133293,2.93957103886506,5.2549221002682,4.27289864653507,3.93376243726696,6.10618057701032,4.92358789589218,NA,NA,NA,NA,2.53602713813188,3.67642182371567,3.53379091524068,4.79277726182514,2.81405506120155,2.26573865509893,2.60030525377923,2.9150659019884,4.50660207264036,4.28926219111182,0.951773003689849,8,fliD
"15166_kanE",1.16373096489232,2.65063504365559,1.29020622906181,0.266537050102487,0.515466093764113,0.616301164061414,1.17346209786758,0,6.25252836837801,8.98743724997221,1.15366564127742,0.916489322876744,0.698674196550408,1.17883378980676,0.471314500565369,0.332842898281581,1.13307627425983,0.680045331569172,0.641946906488784,1.89132875202506,0.941251319936527,0,1.83772125379769,0,1.4809663327434,0.327652549937252,1.44261616766025,1.37293101171448,0.951695289774279,0,kanE
