,Uniprot,Symbol,GO,Pubmed,evidence,alternative,category,Godef,acc,date,source
12344,P77700,yahB,GO:0005515,PMID:24561554,IPI,UniProtKB:P11989,F,"predicted DNA-binding transcriptional regulator, LysR-type",yahB|b0316|ECK0314,20140512,IntAct
12345,P77700,yahB,GO:0005515,PMID:15690043,IPI,UniProtKB:P11989,F,"predicted DNA-binding transcriptional regulator, LysR-type",yahB|b0316|ECK0314,20140512,IntAct
12346,P77700,yahB,GO:0006351,PMID:10734204,ISS,UniProtKB:P03030,P,"predicted DNA-binding transcriptional regulator, LysR-type",yahB|b0316|ECK0314,20110513,EcoCyc
12347,P77700,yahB,GO:0006351,PMID:15556475,ISS,UniProtKB:P03030,P,"predicted DNA-binding transcriptional regulator, LysR-type",yahB|b0316|ECK0314,20091019,EcoCyc
12348,P77219,yahC,GO:0005886,PMID:15919996,IDA,,C,predicted inner membrane protein,yahC|b0317|ECK0315,20140602,EcoCyc
12349,P77187,yahF,GO:0009361,GO_REF:0000033,IBA,PANTHER:PTN000122104,C,predicted acyl-CoA synthetase with NAD(P)-binding domain and succinyl-CoA synthetase domain,yahF|b0320|ECK0318,20150819,GO_CENTRAL
12350,P77187,yahF,GO:0009142,GO_REF:0000033,IBA,PANTHER:PTN001671342,P,predicted acyl-CoA synthetase with NAD(P)-binding domain and succinyl-CoA synthetase domain,yahF|b0320|ECK0318,20150819,GO_CENTRAL
12351,P77187,yahF,GO:0006105,GO_REF:0000033,IBA,PANTHER:PTN001671342,P,predicted acyl-CoA synthetase with NAD(P)-binding domain and succinyl-CoA synthetase domain,yahF|b0320|ECK0318,20150819,GO_CENTRAL
12352,P77187,yahF,GO:0006104,GO_REF:0000033,IBA,PANTHER:PTN001671342,P,predicted acyl-CoA synthetase with NAD(P)-binding domain and succinyl-CoA synthetase domain,yahF|b0320|ECK0318,20150819,GO_CENTRAL
12353,P77187,yahF,GO:0006099,GO_REF:0000033,IBA,PANTHER:PTN001671342,P,predicted acyl-CoA synthetase with NAD(P)-binding domain and succinyl-CoA synthetase domain,yahF|b0320|ECK0318,20150819,GO_CENTRAL
12354,P77187,yahF,GO:0004775,GO_REF:0000033,IBA,PANTHER:PTN001671342,F,predicted acyl-CoA synthetase with NAD(P)-binding domain and succinyl-CoA synthetase domain,yahF|b0320|ECK0318,20150819,GO_CENTRAL
12355,P77187,yahF,GO:0005829,PMID:17309111,IDA,,C,predicted acyl-CoA synthetase with NAD(P)-binding domain and succinyl-CoA synthetase domain,yahF|b0320|ECK0318,20140602,EcoCyc
12356,P77624,yahI,GO:0019546,GO_REF:0000033,IBA,PANTHER:PTN001252214,P,predicted carbamate kinase-like protein,yahI|b0323|ECK0321,20150709,GO_CENTRAL
12357,P77624,yahI,GO:0005829,PMID:18304323,IDA,,C,predicted carbamate kinase-like protein,yahI|b0323|ECK0321,20140602,EcoCyc
12358,P77624,yahI,GO:0005829,PMID:17309111,IDA,,C,predicted carbamate kinase-like protein,yahI|b0323|ECK0321,20140602,EcoCyc
12359,P77624,yahI,GO:0008804,GO_REF:0000033,IBA,PANTHER:PTN001252214,F,predicted carbamate kinase-like protein,yahI|b0323|ECK0321,20150709,GO_CENTRAL
12360,P77554,yahJ,GO:0016814,GO_REF:0000033,IBA,PANTHER:PTN000783459,F,predicted deaminase with metallo-dependent hydrolase domain,yahJ|b0324|ECK0322,20150709,GO_CENTRAL
12361,P77554,yahJ,GO:0005829,GO_REF:0000033,IBA,PANTHER:PTN000783459,C,predicted deaminase with metallo-dependent hydrolase domain,yahJ|b0324|ECK0322,20150709,GO_CENTRAL
12362,P75691,yahK,GO:0008106,PMID:23093176,IDA,,F,"aldehyde reductase, NADPH-dependent",yahK|b0325|ECK0323,20121102,EcoCyc
12363,P75693,yahN,GO:0005886,PMID:15919996,IDA,,C,"putative transporter, resistance to homoserine/threonine (RhtB) family",yahN|b0328|ECK0326,20140602,EcoCyc
12364,P77743,prpR,GO:0044212,GO_REF:0000033,IBA,PANTHER:PTN001593502,F,PrpR DNA-binding transcriptional dual regulator,prpR|yahP|b0330|ECK0328,20140825,GO_CENTRAL
12365,P77743,prpR,GO:0043565,GO_REF:0000033,IBA,PANTHER:PTN001593502,F,PrpR DNA-binding transcriptional dual regulator,prpR|yahP|b0330|ECK0328,20140825,GO_CENTRAL
12366,P77743,prpR,GO:0000156,GO_REF:0000033,IBA,PANTHER:PTN001593502,F,PrpR DNA-binding transcriptional dual regulator,prpR|yahP|b0330|ECK0328,20140826,GO_CENTRAL
12367,P77743,prpR,GO:0045892,PMID:15805526,IDA,,P,PrpR DNA-binding transcriptional dual regulator,prpR|yahP|b0330|ECK0328,20091015,EcoCyc
12368,P77743,prpR,GO:0045893,PMID:15805526,IDA,,P,PrpR DNA-binding transcriptional dual regulator,prpR|yahP|b0330|ECK0328,20091015,EcoCyc
12369,P77743,prpR,GO:0003700,PMID:15805526,IDA,,F,PrpR DNA-binding transcriptional dual regulator,prpR|yahP|b0330|ECK0328,20091015,EcoCyc
12370,P77743,prpR,GO:0000160,GO_REF:0000033,IBA,PANTHER:PTN001593502,P,PrpR DNA-binding transcriptional dual regulator,prpR|yahP|b0330|ECK0328,20140826,GO_CENTRAL
12371,P77541,prpB,GO:0046912,GO_REF:0000033,IBA,PANTHER:PTN000492974,F,2-methylisocitrate lyase,prpB|yahQ|b0331|ECK0329,20150911,GO_CENTRAL
12372,P77541,prpB,GO:0006097,GO_REF:0000033,IBA,PANTHER:PTN000492974,P,2-methylisocitrate lyase,prpB|yahQ|b0331|ECK0329,20150911,GO_CENTRAL
12373,P77541,prpB,GO:0000287,PMID:15723538,IDA,,F,2-methylisocitrate lyase,prpB|yahQ|b0331|ECK0329,20150323,UniProtKB
12374,P77541,prpB,GO:0000287,PMID:12706720,IDA,,F,2-methylisocitrate lyase,prpB|yahQ|b0331|ECK0329,20120802,EcoCyc
12375,P77541,prpB,GO:0019629,PMID:11422389,IDA,,P,2-methylisocitrate lyase,prpB|yahQ|b0331|ECK0329,20120802,EcoCyc
12376,P77541,prpB,GO:0046421,PMID:15723538,IDA,,F,2-methylisocitrate lyase,prpB|yahQ|b0331|ECK0329,20150323,UniProtKB
12377,P77541,prpB,GO:0046421,PMID:11422389,IDA,,F,2-methylisocitrate lyase,prpB|yahQ|b0331|ECK0329,20120802,EcoCyc
12378,P77541,prpB,GO:0005737,GO_REF:0000033,IBA,PANTHER:PTN000492974,C,2-methylisocitrate lyase,prpB|yahQ|b0331|ECK0329,20150911,GO_CENTRAL
12379,P31660,prpC,GO:0019679,PMID:9579066,IDA,,P,2-methylcitrate synthase,prpC|yzzD|yahS|b0333|ECK0330,20150210,UniProtKB
12380,P31660,prpC,GO:0004108,PMID:9325432,IDA,,F,2-methylcitrate synthase,prpC|yzzD|yahS|b0333|ECK0330,20150210,UniProtKB
12381,P31660,prpC,GO:0004108,PMID:9579066,IDA,,F,2-methylcitrate synthase,prpC|yzzD|yahS|b0333|ECK0330,20120801,EcoCyc
12382,P31660,prpC,GO:0050440,PMID:9579066,IDA,,F,2-methylcitrate synthase,prpC|yzzD|yahS|b0333|ECK0330,20150210,UniProtKB
12383,P31660,prpC,GO:0050440,PMID:9325432,IDA,,F,2-methylcitrate synthase,prpC|yzzD|yahS|b0333|ECK0330,20120801,EcoCyc
12384,P77243,prpD,GO:0051537,PMID:11782506,IDA,,F,2-methylcitrate dehydratase,prpD|yahT|acnC|b0334|ECK0331,20150213,UniProtKB
12385,P77243,prpD,GO:0047547,PMID:11782506,IDA,,F,2-methylcitrate dehydratase,prpD|yahT|acnC|b0334|ECK0331,20120801,EcoCyc
12386,P77495,prpE,GO:0050218,PMID:22834299,IDA,,F,propionyl-CoA synthetase,prpE|yahU|b0335|ECK0332,20120801,EcoCyc
12387,P77569,mhpR,GO:0045892,GO_REF:0000033,IBA,PANTHER:PTN001248570,P,MhpR transcriptional activator,mhpR|b0346|ECK0343,20150213,GO_CENTRAL
12388,P77569,mhpR,GO:0032993,GO_REF:0000033,IBA,PANTHER:PTN001248570,C,MhpR transcriptional activator,mhpR|b0346|ECK0343,20150213,GO_CENTRAL
12389,P77569,mhpR,GO:0003700,GO_REF:0000033,IBA,PANTHER:PTN001248570,F,MhpR transcriptional activator,mhpR|b0346|ECK0343,20150213,GO_CENTRAL
12390,P77569,mhpR,GO:0003677,GO_REF:0000033,IBA,PANTHER:PTN001248570,F,MhpR transcriptional activator,mhpR|b0346|ECK0343,20150213,GO_CENTRAL
12391,P51024,yaiL,GO:0005829,PMID:18304323,IDA,,C,nucleoprotein/polynucleotide-associated enzyme,yaiL|b0354|ECK0351,20140602,EcoCyc
12392,P51025,frmB,GO:0046292,PMID:16567800,IMP,,P,S-formylglutathione hydrolase,frmB|yaiM|b0355|ECK0352,20110726,EcoCyc
12393,P51025,frmB,GO:0018738,PMID:16567800,IDA,,F,S-formylglutathione hydrolase,frmB|yaiM|b0355|ECK0352,20110726,EcoCyc
12394,P0AAP3,frmR,GO:0045892,PMID:15466022,IMP,,P,regulator protein,frmR|yaiN|b0357|ECK0354,20120703,EcoCyc
12395,Q47534,yaiO,GO:0009279,PMID:16522795,IDA,,C,outer membrane protein,yaiO|b0358|ECK0355,20120508,EcoCyc
12396,Q47536,yaiP,GO:0016740,GO_REF:0000033,IBA,PANTHER:PTN000092353,F,predicted glucosyltransferase,yaiP|b0363|ECK0360,20150717,GO_CENTRAL
12397,P0AAP5,yaiV,GO:0006351,PMID:10734204,ISS,Pfam:CL0123,P,predicted DNA-binding transcriptional regulator,yaiV|b0375|ECK0370,20110509,EcoCyc
12398,P0AAP5,yaiV,GO:0006351,PMID:15556475,ISS,Pfam:CL0123,P,predicted DNA-binding transcriptional regulator,yaiV|b0375|ECK0370,20110509,EcoCyc
12399,P77562,yaiW,GO:0005829,PMID:18304323,IDA,,C,surface exposed outer membrane lipoprotein,yaiW|b0378|ECK0373,20140602,EcoCyc
12400,P77562,yaiW,GO:1901652,PMID:24214946,IMP,,P,surface exposed outer membrane lipoprotein,yaiW|b0378|ECK0373,20131212,EcoCyc
12401,P77562,yaiW,GO:0031240,PMID:24214946,IDA,,C,surface exposed outer membrane lipoprotein,yaiW|b0378|ECK0373,20131212,EcoCyc
12402,P77562,yaiW,GO:0006351,PMID:15556475,ISS,Pfam:CL0123,P,surface exposed outer membrane lipoprotein,yaiW|b0378|ECK0373,20110513,EcoCyc
12403,P0AAP7,yaiY,GO:0005886,PMID:15919996,IDA,,C,inner membrane protein,yaiY|b0379|ECK0374,20140602,EcoCyc
12404,P0A8D3,yaiI,GO:0005515,PMID:24561554,IPI,UniProtKB:P77390,F,conserved protein,yaiI|b0387|ECK0382,20140512,IntAct
12405,P77735,yajO,GO:1902767,PMID:25326299,IGI,,P,novel 1-deoxyxylulose-5-phosphate synthase,yajO|b0419|ECK0413,20150319,EcoCyc
12406,P77735,yajO,GO:0005829,PMID:15911532,IDA,,C,novel 1-deoxyxylulose-5-phosphate synthase,yajO|b0419|ECK0413,20140602,EcoCyc
12407,P0A8E7,yajQ,GO:0005829,PMID:18304323,IDA,,C,nucleotide binding protein,yajQ|b0426|ECK0420,20140602,EcoCyc
12408,P0A8E7,yajQ,GO:0005829,PMID:15911532,IDA,,C,nucleotide binding protein,yajQ|b0426|ECK0420,20140602,EcoCyc
12409,P0A8E7,yajQ,GO:0006974,PMID:23308060,IMP,,P,nucleotide binding protein,yajQ|b0426|ECK0420,20130114,EcoCyc
12410,P0A8E7,yajQ,GO:0005525,PMID:12381839,IDA,,F,nucleotide binding protein,yajQ|b0426|ECK0420,20130114,EcoCyc
12411,P0A8E7,yajQ,GO:0005515,PMID:15690043,IPI,UniProtKB:P0A9I5,F,nucleotide binding protein,yajQ|b0426|ECK0420,20071004,IntAct
12412,P0ADY1,ppiD,GO:0071575,PMID:9670013,IDA,,C,periplasmic folding chaperone,ppiD|ybaU|b0441|ECK0435,20140619,EcoCyc
12413,P0ADY1,ppiD,GO:0061077,PMID:20920237,IDA,,P,periplasmic folding chaperone,ppiD|ybaU|b0441|ECK0435,20140619,EcoCyc
12414,P0ADY1,ppiD,GO:0042802,PMID:16079137,IPI,UniProtKB:P0ADY1,F,periplasmic folding chaperone,ppiD|ybaU|b0441|ECK0435,20111114,IntAct
12415,P0AAR8,ybaV,GO:0030288,PMID:23131563,RCA,,C,periplasmic protein associated with repression of competance,ybaV|b0442|ECK0436,20130101,EcoCyc
12416,P0AAR8,ybaV,GO:0003677,PMID:23131563,RCA,,F,periplasmic protein associated with repression of competance,ybaV|b0442|ECK0436,20130101,EcoCyc
12417,P77712,fadM,GO:0047617,PMID:18576672,IDA,,F,thioesterase III,fadM|ybaW|tesC|b0443|ECK0437,20080630,EcoCyc
12418,P77712,fadM,GO:0006635,PMID:18576672,IEP,,P,thioesterase III,fadM|ybaW|tesC|b0443|ECK0437,20080630,EcoCyc
12419,P77756,queC,GO:0008616,PMID:16199558,IGI,,P,7-cyano-7-deazaguanine synthase,queC|ybaX|b0444|ECK0438,20110426,EcoCyc
12420,P77756,queC,GO:0005515,PMID:15690043,IPI,UniProtKB:P0CE47,F,7-cyano-7-deazaguanine synthase,queC|ybaX|b0444|ECK0438,20110111,IntAct
12421,P46891,cof,GO:0016311,GO_REF:0000033,IBA,PANTHER:PTN000000001,P,pyridoxal phosphatase / HMP-PP hydrolase,cof|b0446|ECK0440,20140505,GO_CENTRAL
12422,P46891,cof,GO:0005737,GO_REF:0000033,IBA,PANTHER:PTN000000001,C,pyridoxal phosphatase / HMP-PP hydrolase,cof|b0446|ECK0440,20140505,REFGENOME
12423,P46891,cof,GO:0017001,PMID:15292217,IDA,,P,pyridoxal phosphatase / HMP-PP hydrolase,cof|b0446|ECK0440,20120412,UniProtKB
12424,P46891,cof,GO:0000287,PMID:16990279,IDA,,F,pyridoxal phosphatase / HMP-PP hydrolase,cof|b0446|ECK0440,20140814,UniProtKB
12425,P46891,cof,GO:0016791,PMID:16990279,IDA,,F,pyridoxal phosphatase / HMP-PP hydrolase,cof|b0446|ECK0440,20120412,UniProtKB
12426,P0ACJ5,ybaO,GO:0006351,PMID:10734204,ISS,UniProtKB:P0ACI6,P,predicted DNA-binding transcriptional regulator,ybaO|cutR|b0447|ECK0441,20110513,EcoCyc
12427,P0ACJ5,ybaO,GO:0006351,PMID:10850996,ISS,UniProtKB:P74996|UniProtKB:P0ACJ0,P,predicted DNA-binding transcriptional regulator,ybaO|cutR|b0447|ECK0441,20091104,EcoCyc
12428,P0ACJ5,ybaO,GO:0006351,PMID:15556475,ISS,UniProtKB:P0ACI6,P,predicted DNA-binding transcriptional regulator,ybaO|cutR|b0447|ECK0441,20091020,EcoCyc
12429,P77717,ybaY,GO:0005515,PMID:21697552,IPI,UniProtKB:P0ADB1,F,predicted outer membrane lipoprotein,ybaY|b0453|ECK0447,20140707,EcoCyc
12430,P0AFP2,atl,GO:0006307,GO_REF:0000033,IBA,PANTHER:PTN000087938,P,DNA base-flipping protein,atl|ybaZ|b0454|ECK0448,20140924,GO_CENTRAL
12431,P0AFP2,atl,GO:0019899,PMID:18084297,IPI,UniProtKB:P15038,F,DNA base-flipping protein,atl|ybaZ|b0454|ECK0448,20080822,EcoCyc
12432,P0AFP2,atl,GO:0003684,PMID:16027108,IDA,,F,DNA base-flipping protein,atl|ybaZ|b0454|ECK0448,20070601,EcoCyc
12433,P77473,pdeB,GO:0005886,PMID:15919996,IDA,,C,predicted c-di-GMP-specific phosphodiesterase,pdeB|ylaB|b0457|ECK0451,20140602,EcoCyc
12434,P0AAS0,ylaC,GO:0005886,PMID:17309111,IDA,,C,predicted inner membrane protein,ylaC|b0458|ECK0452,20140602,EcoCyc
12435,P0AAS0,ylaC,GO:0005886,PMID:15919996,IDA,,C,predicted inner membrane protein,ylaC|b0458|ECK0452,20140602,EcoCyc
12436,P0A9T6,ybaQ,GO:0006351,PMID:15556475,ISS,Pfam:CL0123,P,predicted DNA-binding transcriptional regulator,ybaQ|b0483|ECK0477,20110513,EcoCyc
12437,P77454,ybaS,GO:0006543,GO_REF:0000033,IBA,PANTHER:PTN000283994,P,glutaminase,ybaS|b0485|ECK0479,20150820,GO_CENTRAL
12438,P77454,ybaS,GO:0006537,GO_REF:0000033,IBA,PANTHER:PTN000283994,P,glutaminase,ybaS|b0485|ECK0479,20150820,GO_CENTRAL
12439,P77454,ybaS,GO:0010447,PMID:12730179,IEP,,P,glutaminase,ybaS|b0485|ECK0479,20080520,EcoCyc
12440,P77454,ybaS,GO:0004359,PMID:18459799,IDA,,F,glutaminase,ybaS|b0485|ECK0479,20071023,EcoCyc
12441,P0A9G4,cueR,GO:0000986,PMID:11136469,IDA,,F,CueR transcriptional dual regulator,cueR|copR|ybbI|b0487|ECK0481,20150817,EcoCyc
12442,P0A9G4,cueR,GO:0001204,PMID:11136469,IDA,,F,CueR transcriptional dual regulator,cueR|copR|ybbI|b0487|ECK0481,20150817,EcoCyc
12443,P0A9G4,cueR,GO:0001131,PMID:11136469,IDA,,F,CueR transcriptional dual regulator,cueR|copR|ybbI|b0487|ECK0481,20150817,EcoCyc
12444,P0A9G4,cueR,GO:0045893,PMID:11136469,IMP,,P,CueR transcriptional dual regulator,cueR|copR|ybbI|b0487|ECK0481,20150817,EcoCyc
12445,P0A9G4,cueR,GO:0005507,PMID:12958362,IDA,,F,CueR transcriptional dual regulator,cueR|copR|ybbI|b0487|ECK0481,20150817,EcoCyc
12446,P0A9G4,cueR,GO:0006351,PMID:11136469,IGI,,P,CueR transcriptional dual regulator,cueR|copR|ybbI|b0487|ECK0481,20061101,EcoCyc
12447,P0A9G4,cueR,GO:0006351,PMID:11136469,IDA,,P,CueR transcriptional dual regulator,cueR|copR|ybbI|b0487|ECK0481,20061101,EcoCyc
12448,P0A9G4,cueR,GO:0006351,PMID:11136469,IEP,,P,CueR transcriptional dual regulator,cueR|copR|ybbI|b0487|ECK0481,20061101,EcoCyc
12449,P0A9G4,cueR,GO:0006351,PMID:11167016,IEP,,P,CueR transcriptional dual regulator,cueR|copR|ybbI|b0487|ECK0481,20061101,EcoCyc
12450,P0AAS3,ybbJ,GO:0005886,PMID:15919996,IDA,,C,conserved inner membrane protein,ybbJ|b0488|ECK0482,20140602,EcoCyc
12451,P0AA53,qmcA,GO:0005886,PMID:17309111,IDA,,C,"predicted protease, membrane anchored",qmcA|ybbK|b0489|ECK0483,20140602,EcoCyc
12452,P77307,fetB,GO:0034220,GO_REF:0000033,IBA,PANTHER:PTN000768930,P,ABC transporter with a role in iron homeostasis - membrane subunit,fetB|ybbM|b0491|ECK0485,20150912,GOC
12453,P77307,fetB,GO:0015075,GO_REF:0000033,IBA,PANTHER:PTN000768930,F,ABC transporter with a role in iron homeostasis - membrane subunit,fetB|ybbM|b0491|ECK0485,20150709,GO_CENTRAL
12454,P77307,fetB,GO:0006879,PMID:24038693,IMP,,P,ABC transporter with a role in iron homeostasis - membrane subunit,fetB|ybbM|b0491|ECK0485,20131010,EcoCyc
12455,P77307,fetB,GO:0006879,PMID:24038693,IGI,,P,ABC transporter with a role in iron homeostasis - membrane subunit,fetB|ybbM|b0491|ECK0485,20131010,EcoCyc
12456,P77307,fetB,GO:0005887,PMID:24038693,IDA,,C,ABC transporter with a role in iron homeostasis - membrane subunit,fetB|ybbM|b0491|ECK0485,20131010,EcoCyc
12457,P77307,fetB,GO:0005886,PMID:15919996,IDA,,C,ABC transporter with a role in iron homeostasis - membrane subunit,fetB|ybbM|b0491|ECK0485,20140602,EcoCyc
12458,P77395,ybbN,GO:0034599,GO_REF:0000033,IBA,PANTHER:PTN000047070,P,chaperone and weak protein oxidoreductase,ybbN|b0492|ECK0486,20150213,GO_CENTRAL
12459,P77395,ybbN,GO:0016671,GO_REF:0000033,IBA,PANTHER:PTN000047070,F,chaperone and weak protein oxidoreductase,ybbN|b0492|ECK0486,20150213,GO_CENTRAL
12460,P77395,ybbN,GO:0005737,GO_REF:0000033,IBA,PANTHER:PTN000047070,C,chaperone and weak protein oxidoreductase,ybbN|b0492|ECK0486,20150213,GO_CENTRAL
12461,P77395,ybbN,GO:0000103,GO_REF:0000033,IBA,PANTHER:PTN000047070,P,chaperone and weak protein oxidoreductase,ybbN|b0492|ECK0486,20150213,GO_CENTRAL
12462,P77395,ybbN,GO:0055114,GO_REF:0000033,IBA,PANTHER:PTN000047070,P,chaperone and weak protein oxidoreductase,ybbN|b0492|ECK0486,20150213,GO_CENTRAL
12463,P77395,ybbN,GO:0061077,PMID:16563353,IDA,,P,chaperone and weak protein oxidoreductase,ybbN|b0492|ECK0486,20130404,EcoCyc
12464,P77395,ybbN,GO:0005829,PMID:18304323,IDA,,C,chaperone and weak protein oxidoreductase,ybbN|b0492|ECK0486,20140602,EcoCyc
12465,P77395,ybbN,GO:0005829,PMID:15911532,IDA,,C,chaperone and weak protein oxidoreductase,ybbN|b0492|ECK0486,20140602,EcoCyc
12466,P77395,ybbN,GO:0005829,PMID:16858726,IDA,,C,chaperone and weak protein oxidoreductase,ybbN|b0492|ECK0486,20130404,EcoCyc
12467,P77395,ybbN,GO:0045454,GO_REF:0000033,IBA,PANTHER:PTN000047070,P,chaperone and weak protein oxidoreductase,ybbN|b0492|ECK0486,20150213,GO_CENTRAL
12468,P77395,ybbN,GO:0015035,PMID:16563353,IDA,,F,chaperone and weak protein oxidoreductase,ybbN|b0492|ECK0486,20130404,EcoCyc
12469,P0AFP4,ybbO,GO:0008106,PMID:25108218,IDA,,F,NADP+-dependent aldehyde reductase,ybbO|b0493|ECK0487,20140905,EcoCyc
12470,P0ACR0,allS,GO:0045893,PMID:12460564,IDA,,P,AllS transcriptional activator,allS|ybbS|glxA1|b0504|ECK0497,20090928,EcoCyc
12471,P0ACR0,allS,GO:0045893,PMID:12460564,IMP,,P,AllS transcriptional activator,allS|ybbS|glxA1|b0504|ECK0497,20090928,EcoCyc
12472,P0ACR0,allS,GO:0043565,PMID:12460564,IDA,,F,AllS transcriptional activator,allS|ybbS|glxA1|b0504|ECK0497,20090928,EcoCyc
12473,P0ACR0,allS,GO:0003700,PMID:12460564,IDA,,F,AllS transcriptional activator,allS|ybbS|glxA1|b0504|ECK0497,20090928,EcoCyc
12474,P77731,allA,GO:0050385,PMID:24107613,IDA,,F,ureidoglycolate lyase,allA|glxA2|ybbT|b0505|ECK0498,20140722,EcoCyc
12475,P77731,allA,GO:0050385,PMID:19935661,IDA,,F,ureidoglycolate lyase,allA|glxA2|ybbT|b0505|ECK0498,20100107,EcoCyc
12476,P77731,allA,GO:0050385,PMID:10601204,IDA,,F,ureidoglycolate lyase,allA|glxA2|ybbT|b0505|ECK0498,20080320,EcoCyc
12477,P0ACN4,allR,GO:0032993,GO_REF:0000033,IBA,PANTHER:PTN001248570,C,AllR DNA-binding transcriptional repressor,allR|glxA3|ybbU|b0506|ECK0499,20150213,GO_CENTRAL
12478,P0ACN4,allR,GO:0042802,PMID:24561554,IPI,UniProtKB:P0ACN4,F,AllR DNA-binding transcriptional repressor,allR|glxA3|ybbU|b0506|ECK0499,20140512,IntAct
12479,P0ACN4,allR,GO:0005515,PMID:24561554,IPI,UniProtKB:P31552,F,AllR DNA-binding transcriptional repressor,allR|glxA3|ybbU|b0506|ECK0499,20140512,IntAct
12480,P0ACN4,allR,GO:0003677,GO_REF:0000033,IBA,PANTHER:PTN001248570,F,AllR DNA-binding transcriptional repressor,allR|glxA3|ybbU|b0506|ECK0499,20150213,GO_CENTRAL
12481,P0ACN4,allR,GO:0005829,PMID:18304323,IDA,,C,AllR DNA-binding transcriptional repressor,allR|glxA3|ybbU|b0506|ECK0499,20140602,EcoCyc
12482,P0ACN4,allR,GO:0003700,PMID:16546208,IDA,,F,AllR DNA-binding transcriptional repressor,allR|glxA3|ybbU|b0506|ECK0499,20091012,EcoCyc
12483,P0ACN4,allR,GO:0003700,PMID:10601204,IDA,,F,AllR DNA-binding transcriptional repressor,allR|glxA3|ybbU|b0506|ECK0499,20091012,EcoCyc
12484,P0ACN4,allR,GO:0003700,PMID:10601204,ISS,NCBI:1786468|NCBI:1736468|NCBI:1790449|NCBI:1789999|NCBI:1790752|NCBI:1799601|NCBI:3172124|NCBI:3264839,F,AllR DNA-binding transcriptional repressor,allR|glxA3|ybbU|b0506|ECK0499,20091012,EcoCyc
12485,P0ACN4,allR,GO:0003700,PMID:16546208,ISS,NCBI:1786468|NCBI:1736468|NCBI:1790449|NCBI:1789999|NCBI:1790752|NCBI:1799601|NCBI:3172124|NCBI:3264839,F,AllR DNA-binding transcriptional repressor,allR|glxA3|ybbU|b0506|ECK0499,20091012,EcoCyc
12486,P0ACN4,allR,GO:0045892,PMID:16546208,IDA,,P,AllR DNA-binding transcriptional repressor,allR|glxA3|ybbU|b0506|ECK0499,20091012,EcoCyc
12487,P0ACN4,allR,GO:0045892,PMID:10601204,IDA,,P,AllR DNA-binding transcriptional repressor,allR|glxA3|ybbU|b0506|ECK0499,20091012,EcoCyc
12488,P0ACN4,allR,GO:0045892,PMID:10601204,ISS,NCBI:1786468|NCBI:1736468|NCBI:1790449|NCBI:1789999|NCBI:1790752|NCBI:1799601|NCBI:3172124|NCBI:3264839,P,AllR DNA-binding transcriptional repressor,allR|glxA3|ybbU|b0506|ECK0499,20091012,EcoCyc
12489,P0ACN4,allR,GO:0045892,PMID:16546208,ISS,NCBI:1786468|NCBI:1736468|NCBI:1790449|NCBI:1789999|NCBI:1790752|NCBI:1799601|NCBI:3172124|NCBI:3264839,P,AllR DNA-binding transcriptional repressor,allR|glxA3|ybbU|b0506|ECK0499,20091012,EcoCyc
12490,P30147,hyi,GO:0046487,PMID:10561547,IDA,,P,Hyi,hyi|ybbG|gip|b0508|ECK0501,20120612,FLYBASE
12491,P30147,hyi,GO:0008903,PMID:10561547,IDA,,F,Hyi,hyi|ybbG|gip|b0508|ECK0501,20120612,FLYBASE
12492,P77161,glxR,GO:0008679,PMID:10978349,IDA,,F,tartronate semialdehyde reductase 2,glxR|glxB1|ybbQ|b0509|ECK0502,20070822,EcoCyc
12493,P77161,glxR,GO:0009436,PMID:10601204,IMP,,P,tartronate semialdehyde reductase 2,glxR|glxB1|ybbQ|b0509|ECK0502,20070822,EcoCyc
12494,P77161,glxR,GO:0009442,PMID:10601204,IEP,,P,tartronate semialdehyde reductase 2,glxR|glxB1|ybbQ|b0509|ECK0502,20070822,EcoCyc
12495,P77671,allB,GO:0008270,PMID:12486048,IDA,,F,allantoinase monomer,allB|glxB3|ybbX|b0512|ECK0505,20080320,EcoCyc
12496,P77671,allB,GO:0004038,PMID:12486048,IDA,,F,allantoinase monomer,allB|glxB3|ybbX|b0512|ECK0505,20071023,EcoCyc
12497,P77671,allB,GO:0009442,PMID:12486048,IDA,,P,allantoinase monomer,allB|glxB3|ybbX|b0512|ECK0505,20080320,EcoCyc
12498,P77328,ybbY,GO:0005886,PMID:15919996,IDA,,C,"putative transport protein, nucleobase:cation symporter-2 (NCS2) family",ybbY|glxB4|b0513|ECK0506,20140602,EcoCyc
12499,P75713,allE,GO:0071522,PMID:20038185,IDA,,F,S-ureidoglycine aminohydrolase,allE|glxB6|ylbA|ughY|b0515|ECK0508,20100111,EcoCyc
12500,P75713,allE,GO:0030145,PMID:20038185,IDA,,F,S-ureidoglycine aminohydrolase,allE|glxB6|ylbA|ughY|b0515|ECK0508,20100104,EcoCyc
12501,P77425,allC,GO:0030145,PMID:20038185,IDA,,F,allantoate amidohydrolase monomer,allC|glxB7|ylbB|b0516|ECK0509,20100104,EcoCyc
12502,P77425,allC,GO:0047652,PMID:20038185,IDA,,F,allantoate amidohydrolase monomer,allC|glxB7|ylbB|b0516|ECK0509,20100111,EcoCyc
12503,P77425,allC,GO:0047652,PMID:10601204,IDA,,F,allantoate amidohydrolase monomer,allC|glxB7|ylbB|b0516|ECK0509,20080320,EcoCyc
